# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "2" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/L4C_benomyl.r1.gsnap_frags.tab" "-F" "GTF" "-p" "aln/L4C_benomyl.r1.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/L4C_benomyl.r1.gsnap.bam
CLUG_04833	Supercontig_1.5	1449726	1450190	-	465	3
CLUG_04834	Supercontig_1.5	1450319	1451998	-	1680	39
CLUG_04835	Supercontig_1.5	1452554	1453744	+	1191	60
CLUG_04836	Supercontig_1.5	1453686	1454495	+	810	75
CLUG_04837	Supercontig_1.5	1454510	1455328	-	819	94
CLUG_04838	Supercontig_1.6	673	1374	-	702	547
CLUG_04839	Supercontig_1.6	2776	3921	-	1146	44
CLUG_04840	Supercontig_1.6	4879	5781	-	903	0
CLUG_04841	Supercontig_1.6	8130	8984	-	855	1
CLUG_04842	Supercontig_1.6	13613	14752	-	1140	8
CLUG_04843	Supercontig_1.6	14980	15459	-	480	5
CLUG_04844	Supercontig_1.6	18352	20460	-	2109	110
CLUG_04845	Supercontig_1.6	23494	28680	-	5187	805
CLUG_04846	Supercontig_1.6	25872	27869	-	1998	0
CLUG_04847	Supercontig_1.6	33948	35582	-	1635	98
CLUG_04848	Supercontig_1.6	37769	38809	-	1041	360
CLUG_04849	Supercontig_1.6	39270	39962	+	693	15
CLUG_04850	Supercontig_1.6	42381	45407	+	3027	34
CLUG_04851	Supercontig_1.6	47321	48934	+	1614	40
CLUG_04852	Supercontig_1.6	49959	50510	-	552	967
CLUG_04853	Supercontig_1.6	50902	53148	-	2247	807
CLUG_04854	Supercontig_1.6	53164	55161	-	1998	151
CLUG_04855	Supercontig_1.6	57107	58504	+	1398	659
CLUG_04856	Supercontig_1.6	58750	59463	-	714	450
CLUG_04857	Supercontig_1.6	59987	61435	+	1449	93
CLUG_04858	Supercontig_1.6	61615	62097	-	483	43
CLUG_04859	Supercontig_1.6	62180	62719	-	540	6
CLUG_04860	Supercontig_1.6	63586	66657	-	3072	1666
CLUG_04861	Supercontig_1.6	67538	68533	-	996	55
CLUG_04862	Supercontig_1.6	67727	68551	+	825	2467
CLUG_04863	Supercontig_1.6	69350	71185	+	1836	2604
CLUG_04864	Supercontig_1.6	72707	74518	+	1812	26449
CLUG_04865	Supercontig_1.6	76090	77820	+	1731	12231
CLUG_04866	Supercontig_1.6	78502	81159	-	2658	118
CLUG_04867	Supercontig_1.6	82005	83021	+	1017	2
CLUG_04868	Supercontig_1.6	82084	86571	+	4488	57
CLUG_04869	Supercontig_1.6	82950	83693	-	744	0
CLUG_04870	Supercontig_1.6	87223	88221	+	999	483
CLUG_04871	Supercontig_1.6	89147	89734	-	588	12
CLUG_04872	Supercontig_1.6	89157	89822	+	666	46
CLUG_04873	Supercontig_1.6	90431	92812	+	2382	16
CLUG_04874	Supercontig_1.6	92998	93333	-	336	152
CLUG_04875	Supercontig_1.6	93515	95878	+	2364	150
CLUG_04876	Supercontig_1.6	97307	100351	+	3045	364
CLUG_04877	Supercontig_1.6	101030	103705	+	2676	1268
CLUG_04878	Supercontig_1.6	104797	106191	-	1395	33
CLUG_04879	Supercontig_1.6	106508	107953	+	1446	271
CLUG_04880	Supercontig_1.6	108705	109121	+	417	420
CLUG_04881	Supercontig_1.6	110950	112134	-	1185	74
CLUG_04882	Supercontig_1.6	111013	112263	+	1251	1031
CLUG_04883	Supercontig_1.6	112769	113236	-	468	22
CLUG_04884	Supercontig_1.6	114315	116570	+	2256	312
CLUG_04885	Supercontig_1.6	114360	116582	-	2223	12
CLUG_04886	Supercontig_1.6	119645	120181	+	537	29
CLUG_04887	Supercontig_1.6	120314	120766	-	453	43
CLUG_04888	Supercontig_1.6	122671	123360	+	690	19737
CLUG_04889	Supercontig_1.6	125171	125836	+	666	945
CLUG_04890	Supercontig_1.6	126959	130354	+	3396	3266
CLUG_04891	Supercontig_1.6	131248	131877	+	630	0
CLUG_04892	Supercontig_1.6	132627	133379	+	753	0
CLUG_04893	Supercontig_1.6	134633	137350	+	2718	90
CLUG_04894	Supercontig_1.6	137424	138791	-	1368	994
CLUG_04895	Supercontig_1.6	140112	141098	+	987	28
CLUG_04896	Supercontig_1.6	143102	143968	+	867	9
CLUG_04897	Supercontig_1.6	146532	147380	+	849	0
CLUG_04898	Supercontig_1.6	148021	149259	-	1239	13020
CLUG_04899	Supercontig_1.6	151548	152771	-	1224	48900
CLUG_04900	Supercontig_1.6	153618	154115	-	498	664
CLUG_04901	Supercontig_1.6	154491	155081	-	591	2734
CLUG_04902	Supercontig_1.6	157567	158946	+	1380	406
CLUG_04903	Supercontig_1.6	159886	161007	+	1122	1557
CLUG_04904	Supercontig_1.6	161648	163576	+	1929	74
CLUG_04905	Supercontig_1.6	163768	167127	-	3360	137
CLUG_04906	Supercontig_1.6	168022	169170	+	1149	4191
CLUG_04907	Supercontig_1.6	169647	170378	-	732	45
CLUG_04908	Supercontig_1.6	169890	170369	+	480	15
CLUG_04909	Supercontig_1.6	172822	174534	-	1713	508
CLUG_04910	Supercontig_1.6	173122	174498	+	1377	177
CLUG_04911	Supercontig_1.6	176492	182452	-	5961	301
CLUG_04912	Supercontig_1.6	184544	185773	-	1230	162
CLUG_04913	Supercontig_1.6	184808	185404	+	597	2
CLUG_04914	Supercontig_1.6	184905	185372	+	468	0
CLUG_04915	Supercontig_1.6	188108	189724	-	1617	803
CLUG_04916	Supercontig_1.6	190698	191168	-	471	10
CLUG_04917	Supercontig_1.6	190732	191244	+	513	206
CLUG_04918	Supercontig_1.6	191570	193354	-	1785	138
CLUG_04919	Supercontig_1.6	193909	196368	-	2460	147
CLUG_04920	Supercontig_1.6	197828	200389	+	2562	28
CLUG_04921	Supercontig_1.6	198792	199289	+	498	0
CLUG_04922	Supercontig_1.6	200484	202157	+	1674	194
CLUG_04923	Supercontig_1.6	202174	202641	-	468	281
CLUG_04924	Supercontig_1.6	202826	205609	-	2784	265
CLUG_04925	Supercontig_1.6	206185	207399	-	1215	1205
CLUG_04926	Supercontig_1.6	208512	210101	+	1590	13
CLUG_04927	Supercontig_1.6	208614	210104	-	1491	1615
CLUG_04928	Supercontig_1.6	212006	213568	-	1563	377
CLUG_04929	Supercontig_1.6	215281	216090	+	810	1634
CLUG_04930	Supercontig_1.6	215520	216005	-	486	6
CLUG_04931	Supercontig_1.6	217836	219599	-	1764	69
CLUG_04932	Supercontig_1.6	218130	219707	+	1578	2211
CLUG_04933	Supercontig_1.6	220762	221811	+	1050	3258
CLUG_04934	Supercontig_1.6	222953	224347	+	1395	1118
CLUG_04935	Supercontig_1.6	225823	227250	+	1428	47
CLUG_04936	Supercontig_1.6	226279	227535	-	1257	10
CLUG_04937	Supercontig_1.6	227282	227677	+	396	187
CLUG_04938	Supercontig_1.6	228487	232131	-	3645	2136
CLUG_04939	Supercontig_1.6	233323	235032	-	1710	517
CLUG_04940	Supercontig_1.6	236417	236869	-	453	71
CLUG_04941	Supercontig_1.6	236551	237189	-	639	78
CLUG_04942	Supercontig_1.6	237473	239224	-	1752	401
CLUG_04943	Supercontig_1.6	237892	238356	-	465	0
CLUG_04944	Supercontig_1.6	237938	238663	+	726	214
CLUG_04945	Supercontig_1.6	241508	242107	+	600	241
CLUG_04946	Supercontig_1.6	242230	242721	-	492	14
CLUG_04947	Supercontig_1.6	243145	244257	+	1113	385
CLUG_04948	Supercontig_1.6	243343	244434	-	1092	29
CLUG_04949	Supercontig_1.6	244524	245018	+	495	32
CLUG_04950	Supercontig_1.6	244626	245150	-	525	522
CLUG_04951	Supercontig_1.6	246238	247257	-	1020	16
CLUG_04952	Supercontig_1.6	248127	250409	+	2283	525
CLUG_04953	Supercontig_1.6	251558	253195	+	1638	55
CLUG_04954	Supercontig_1.6	253325	254020	-	696	905
CLUG_04955	Supercontig_1.6	254130	255746	-	1617	416
CLUG_04956	Supercontig_1.6	256941	257420	+	480	13
CLUG_04957	Supercontig_1.6	256983	257306	-	324	4329
CLUG_04958	Supercontig_1.6	257515	259467	-	1953	16387
CLUG_04959	Supercontig_1.6	260220	263486	+	3267	133
CLUG_04960	Supercontig_1.6	263633	266110	+	2478	1380
CLUG_04961	Supercontig_1.6	268047	269711	+	1665	615
CLUG_04962	Supercontig_1.6	270080	271129	+	1050	16763
CLUG_04963	Supercontig_1.6	271248	272189	+	942	11344
CLUG_04964	Supercontig_1.6	272827	273138	+	312	3017
CLUG_04965	Supercontig_1.6	273250	274062	-	813	315
CLUG_04966	Supercontig_1.6	274959	278060	+	3102	3165
CLUG_04967	Supercontig_1.6	282980	283528	-	549	153
CLUG_04968	Supercontig_1.6	285264	285992	+	729	7072
CLUG_04969	Supercontig_1.6	286360	287322	+	963	113
CLUG_04970	Supercontig_1.6	287663	288451	+	789	310
CLUG_04971	Supercontig_1.6	288569	289690	-	1122	15796
CLUG_04972	Supercontig_1.6	290908	291690	+	783	13870
CLUG_04973	Supercontig_1.6	291800	294859	-	3060	113
CLUG_04974	Supercontig_1.6	295080	297254	-	2175	87
CLUG_04975	Supercontig_1.6	297784	298959	-	1176	945
CLUG_04976	Supercontig_1.6	299217	300068	-	852	314
CLUG_04977	Supercontig_1.6	300824	302161	+	1338	2290
CLUG_04978	Supercontig_1.6	302380	303495	+	1116	511
CLUG_04979	Supercontig_1.6	304703	305386	+	684	2698
CLUG_04980	Supercontig_1.6	305778	307145	-	1368	1476
CLUG_04981	Supercontig_1.6	308717	310366	+	1650	259
CLUG_04982	Supercontig_1.6	310873	311514	+	642	131
CLUG_04983	Supercontig_1.6	310933	311526	-	594	14
CLUG_04984	Supercontig_1.6	312578	313660	+	1083	960
CLUG_04985	Supercontig_1.6	314240	316177	-	1938	2001
CLUG_04986	Supercontig_1.6	316867	317184	-	318	50
CLUG_04987	Supercontig_1.6	316884	317381	+	498	1
CLUG_04988	Supercontig_1.6	317439	323195	+	5757	2097
CLUG_04989	Supercontig_1.6	323289	328568	-	5280	927
CLUG_04990	Supercontig_1.6	330304	331479	+	1176	2733
CLUG_04991	Supercontig_1.6	332866	333885	+	1020	5786
CLUG_04992	Supercontig_1.6	336441	338429	-	1989	59
CLUG_04993	Supercontig_1.6	339231	339932	-	702	224
CLUG_04994	Supercontig_1.6	340741	344832	-	4092	675
CLUG_04995	Supercontig_1.6	346796	348211	+	1416	18
CLUG_04996	Supercontig_1.6	346850	348178	-	1329	13747
CLUG_04997	Supercontig_1.6	349167	350123	+	957	292
CLUG_04998	Supercontig_1.6	350909	351547	+	639	377
CLUG_04999	Supercontig_1.6	351053	351586	-	534	133
CLUG_05000	Supercontig_1.6	352135	352860	-	726	24988
CLUG_05001	Supercontig_1.6	353588	353863	-	276	242
CLUG_05002	Supercontig_1.6	355269	356939	+	1671	287
CLUG_05003	Supercontig_1.6	357509	359584	+	2076	184
CLUG_05004	Supercontig_1.6	361069	361779	+	711	14420
CLUG_05005	Supercontig_1.6	363279	363998	+	720	29791
CLUG_05006	Supercontig_1.6	365044	365811	+	768	412
CLUG_05007	Supercontig_1.6	366831	368375	-	1545	3
CLUG_05008	Supercontig_1.6	369526	371013	-	1488	144
CLUG_05009	Supercontig_1.6	372102	373535	-	1434	0
CLUG_05010	Supercontig_1.6	374855	376708	+	1854	568
CLUG_05011	Supercontig_1.6	377280	378374	+	1095	364
CLUG_05012	Supercontig_1.6	379144	380805	-	1662	2259
CLUG_05013	Supercontig_1.6	383182	384135	-	954	898
CLUG_05014	Supercontig_1.6	383224	384090	+	867	203
CLUG_05015	Supercontig_1.6	384506	385042	-	537	3018
CLUG_05016	Supercontig_1.6	384740	385207	+	468	21
CLUG_05017	Supercontig_1.6	385315	386562	+	1248	351
CLUG_05018	Supercontig_1.6	387070	387789	-	720	6
CLUG_05019	Supercontig_1.6	388932	389666	+	735	414
CLUG_05020	Supercontig_1.6	391518	392435	+	918	219
CLUG_05021	Supercontig_1.6	392998	393717	+	720	366
CLUG_05022	Supercontig_1.6	394914	397973	-	3060	494
CLUG_05023	Supercontig_1.6	398844	400085	-	1242	53
CLUG_05024	Supercontig_1.6	400667	401932	-	1266	448
CLUG_05025	Supercontig_1.6	402929	404197	+	1269	291
CLUG_05026	Supercontig_1.6	403597	404067	-	471	30
CLUG_05027	Supercontig_1.6	405195	405752	-	558	2877
CLUG_05028	Supercontig_1.6	407174	407743	+	570	4220
CLUG_05029	Supercontig_1.6	407246	407749	-	504	1102
CLUG_05030	Supercontig_1.6	409521	410807	-	1287	9910
CLUG_05031	Supercontig_1.6	412147	412905	-	759	446
CLUG_05032	Supercontig_1.6	413635	416373	-	2739	371
CLUG_05033	Supercontig_1.6	419105	420085	-	981	99
CLUG_05034	Supercontig_1.6	419126	419923	+	798	7
CLUG_05035	Supercontig_1.6	420480	421340	-	861	20
CLUG_05036	Supercontig_1.6	423486	425408	+	1923	95
CLUG_05037	Supercontig_1.6	425512	426408	+	897	451
CLUG_05038	Supercontig_1.6	428087	431770	+	3684	245
CLUG_05039	Supercontig_1.6	431855	432880	-	1026	868
CLUG_05040	Supercontig_1.6	433601	436927	+	3327	339
CLUG_05041	Supercontig_1.6	438118	439170	-	1053	8
CLUG_05042	Supercontig_1.6	438167	441139	+	2973	140
CLUG_05043	Supercontig_1.6	438281	439144	-	864	0
CLUG_05044	Supercontig_1.6	439154	439903	-	750	25
CLUG_05045	Supercontig_1.6	439377	439970	+	594	0
CLUG_05046	Supercontig_1.6	441467	443131	-	1665	36
CLUG_05047	Supercontig_1.6	444948	447077	+	2130	65
CLUG_05048	Supercontig_1.6	447207	449069	-	1863	2109
CLUG_05049	Supercontig_1.6	448095	449285	+	1191	6
CLUG_05050	Supercontig_1.6	450902	452650	-	1749	1104
CLUG_05051	Supercontig_1.6	454378	456549	+	2172	119
CLUG_05052	Supercontig_1.6	458788	459462	+	675	445
CLUG_05053	Supercontig_1.6	460139	461725	-	1587	24330
CLUG_05054	Supercontig_1.6	462089	463690	-	1602	1640
CLUG_05055	Supercontig_1.6	464280	465806	-	1527	952
CLUG_05056	Supercontig_1.6	468083	469639	+	1557	99
CLUG_05057	Supercontig_1.6	470411	471937	-	1527	779
CLUG_05058	Supercontig_1.6	470417	471844	+	1428	11035
CLUG_05059	Supercontig_1.6	472222	474747	-	2526	241
CLUG_05060	Supercontig_1.6	475500	477050	-	1551	344
CLUG_05061	Supercontig_1.6	478621	479112	-	492	1171
CLUG_05062	Supercontig_1.6	480472	481008	-	537	599
CLUG_05063	Supercontig_1.6	482128	482823	+	696	15
CLUG_05064	Supercontig_1.6	482641	483147	-	507	139
CLUG_05065	Supercontig_1.6	482720	483934	+	1215	75
CLUG_05066	Supercontig_1.6	484210	484923	-	714	5415
CLUG_05067	Supercontig_1.6	485455	485853	-	399	496
CLUG_05068	Supercontig_1.6	486944	488143	-	1200	821
CLUG_05069	Supercontig_1.6	489095	489682	-	588	1323
CLUG_05070	Supercontig_1.6	489975	492599	-	2625	7910
CLUG_05071	Supercontig_1.6	492885	493865	-	981	584
CLUG_05072	Supercontig_1.6	494204	494797	+	594	40
CLUG_05073	Supercontig_1.6	495897	496643	-	747	8005
CLUG_05074	Supercontig_1.6	497796	498836	-	1041	47
CLUG_05075	Supercontig_1.6	499255	500202	-	948	610
CLUG_05076	Supercontig_1.6	500309	501628	-	1320	351
CLUG_05077	Supercontig_1.6	502522	503211	-	690	172
CLUG_05078	Supercontig_1.6	504095	504940	+	846	17
CLUG_05079	Supercontig_1.6	504112	505113	-	1002	436
CLUG_05080	Supercontig_1.6	506415	508025	-	1611	752
CLUG_05081	Supercontig_1.6	509128	510030	+	903	30
CLUG_05082	Supercontig_1.6	511017	512126	-	1110	96
CLUG_05083	Supercontig_1.6	511732	512538	-	807	24
CLUG_05084	Supercontig_1.6	513535	515595	-	2061	849
CLUG_05085	Supercontig_1.6	515760	517904	+	2145	291
CLUG_05086	Supercontig_1.6	518402	519754	+	1353	179
CLUG_05087	Supercontig_1.6	520166	521404	-	1239	724
CLUG_05088	Supercontig_1.6	525577	526497	+	921	274
CLUG_05089	Supercontig_1.6	527033	527668	-	636	90
CLUG_05090	Supercontig_1.6	528669	529760	+	1092	71
CLUG_05091	Supercontig_1.6	530195	530821	+	627	43
CLUG_05092	Supercontig_1.6	530968	532122	-	1155	22
CLUG_05093	Supercontig_1.6	531117	532280	+	1164	9
CLUG_05094	Supercontig_1.6	531198	532331	-	1134	13
CLUG_05095	Supercontig_1.6	533127	533585	+	459	27
CLUG_05096	Supercontig_1.6	535597	539367	-	3771	120
CLUG_05097	Supercontig_1.6	540184	541143	+	960	8
CLUG_05098	Supercontig_1.6	540348	541022	-	675	1721
CLUG_05099	Supercontig_1.6	541314	542369	-	1056	888
CLUG_05100	Supercontig_1.6	543340	544593	-	1254	9025
CLUG_05101	Supercontig_1.6	543433	544557	+	1125	6
CLUG_05102	Supercontig_1.6	546008	546595	-	588	13632
CLUG_05103	Supercontig_1.6	547575	549071	+	1497	1444
CLUG_05104	Supercontig_1.6	549697	550896	-	1200	1027
CLUG_05105	Supercontig_1.6	551844	553976	-	2133	148
CLUG_05106	Supercontig_1.6	555454	557604	+	2151	124
CLUG_05107	Supercontig_1.6	558323	558931	-	609	247
CLUG_05108	Supercontig_1.6	558381	558920	+	540	102
CLUG_05109	Supercontig_1.6	559977	560972	+	996	49
CLUG_05110	Supercontig_1.6	561209	562684	-	1476	412
CLUG_05111	Supercontig_1.6	561420	561872	+	453	0
CLUG_05112	Supercontig_1.6	563222	564538	-	1317	2342
CLUG_05113	Supercontig_1.6	565600	566304	+	705	299
CLUG_05114	Supercontig_1.6	566768	567997	-	1230	2773
CLUG_05115	Supercontig_1.6	567999	568490	-	492	131
CLUG_05116	Supercontig_1.6	568731	569390	-	660	31
CLUG_05117	Supercontig_1.6	568788	569324	+	537	5
CLUG_05118	Supercontig_1.6	570496	571476	-	981	45
CLUG_05119	Supercontig_1.6	572297	573649	-	1353	139
CLUG_05120	Supercontig_1.6	574546	575649	-	1104	1233
CLUG_05121	Supercontig_1.6	577317	578387	-	1071	329
CLUG_05122	Supercontig_1.6	579201	581531	-	2331	42
CLUG_05123	Supercontig_1.6	583574	586912	-	3339	294
CLUG_05124	Supercontig_1.6	587712	588242	+	531	531
CLUG_05125	Supercontig_1.6	588719	590524	-	1806	563
CLUG_05126	Supercontig_1.6	592712	593608	+	897	56
CLUG_05127	Supercontig_1.6	594272	595057	-	786	285
CLUG_05128	Supercontig_1.6	596347	597378	+	1032	388
CLUG_05129	Supercontig_1.6	597758	598921	+	1164	20
CLUG_05130	Supercontig_1.6	599497	602169	-	2673	84800
CLUG_05131	Supercontig_1.6	602573	604309	-	1737	8213
CLUG_05132	Supercontig_1.6	605491	606834	-	1344	251
CLUG_05133	Supercontig_1.6	607194	610883	-	3690	184
CLUG_05134	Supercontig_1.6	611314	612393	-	1080	192
CLUG_05135	Supercontig_1.6	613111	613572	-	462	63
CLUG_05136	Supercontig_1.6	614895	617141	-	2247	145
CLUG_05137	Supercontig_1.6	617773	619314	-	1542	403
CLUG_05138	Supercontig_1.6	622164	623468	+	1305	1631
CLUG_05139	Supercontig_1.6	625234	626721	-	1488	4845
CLUG_05140	Supercontig_1.6	629018	630481	+	1464	155
CLUG_05141	Supercontig_1.6	631477	634008	+	2532	308
CLUG_05142	Supercontig_1.6	635280	637433	+	2154	260
CLUG_05143	Supercontig_1.6	637733	638887	-	1155	4198
CLUG_05144	Supercontig_1.6	640278	641099	-	822	161
CLUG_05145	Supercontig_1.6	643292	644218	+	927	34
CLUG_05146	Supercontig_1.6	643400	644287	-	888	1
CLUG_05147	Supercontig_1.6	645714	646454	+	741	511
CLUG_05148	Supercontig_1.6	646515	647075	-	561	112
CLUG_05149	Supercontig_1.6	648641	649369	-	729	118
CLUG_05150	Supercontig_1.6	648647	649255	+	609	107
CLUG_05151	Supercontig_1.6	650621	651340	+	720	633
CLUG_05152	Supercontig_1.6	651916	652401	+	486	34109
CLUG_05153	Supercontig_1.6	653116	655524	-	2409	122
CLUG_05154	Supercontig_1.6	655931	657310	+	1380	351
CLUG_05155	Supercontig_1.6	657644	659350	-	1707	2305
CLUG_05156	Supercontig_1.6	661114	662691	+	1578	4876
CLUG_05157	Supercontig_1.6	663877	664728	+	852	174
CLUG_05158	Supercontig_1.6	665405	667828	+	2424	1254
CLUG_05159	Supercontig_1.6	668718	669578	+	861	5999
CLUG_05160	Supercontig_1.6	669713	670300	-	588	11
CLUG_05161	Supercontig_1.6	670688	672271	+	1584	1200
CLUG_05162	Supercontig_1.6	672572	674431	-	1860	522
CLUG_05163	Supercontig_1.6	674631	676997	-	2367	93
CLUG_05164	Supercontig_1.6	677791	678168	-	378	7791
CLUG_05165	Supercontig_1.6	680739	683297	+	2559	435
CLUG_05166	Supercontig_1.6	684227	684958	-	732	462
CLUG_05167	Supercontig_1.6	684251	684928	+	678	5103
CLUG_05168	Supercontig_1.6	685368	687086	-	1719	3665
CLUG_05169	Supercontig_1.6	688781	690076	+	1296	580
CLUG_05170	Supercontig_1.6	690539	691357	-	819	491
CLUG_05171	Supercontig_1.6	691695	692012	-	318	85
CLUG_05172	Supercontig_1.6	692300	693580	+	1281	101
CLUG_05173	Supercontig_1.6	694396	695667	-	1272	38
CLUG_05174	Supercontig_1.6	694408	695526	+	1119	1244
CLUG_05175	Supercontig_1.6	695924	696394	+	471	6173
CLUG_05176	Supercontig_1.6	696520	697002	-	483	95
CLUG_05177	Supercontig_1.6	696773	697312	-	540	14
CLUG_05178	Supercontig_1.6	697706	698953	+	1248	188
CLUG_05179	Supercontig_1.6	699499	700218	+	720	146
CLUG_05180	Supercontig_1.6	699508	700254	-	747	762
CLUG_05181	Supercontig_1.6	701223	702020	+	798	342
CLUG_05182	Supercontig_1.6	701610	702494	-	885	18
CLUG_05183	Supercontig_1.6	702137	702541	+	405	1002
CLUG_05184	Supercontig_1.6	703281	704828	+	1548	627
CLUG_05185	Supercontig_1.6	705207	705854	-	648	228
CLUG_05186	Supercontig_1.6	707476	708930	+	1455	205
CLUG_05187	Supercontig_1.6	709493	710182	-	690	767
CLUG_05188	Supercontig_1.6	712302	712844	+	543	192
CLUG_05189	Supercontig_1.6	712994	714877	-	1884	239
CLUG_05190	Supercontig_1.6	715552	716721	+	1170	270
CLUG_05191	Supercontig_1.6	717402	718397	+	996	30885
CLUG_05192	Supercontig_1.6	721216	722079	-	864	56
CLUG_05193	Supercontig_1.6	726406	727242	+	837	102
CLUG_05194	Supercontig_1.6	727424	728062	+	639	423
CLUG_05195	Supercontig_1.6	729491	731245	+	1755	578
CLUG_05196	Supercontig_1.6	731677	732411	-	735	30
CLUG_05197	Supercontig_1.6	732651	735947	+	3297	123
CLUG_05198	Supercontig_1.6	736420	737352	-	933	272
CLUG_05199	Supercontig_1.6	737966	739105	+	1140	204
CLUG_05200	Supercontig_1.6	739637	740707	+	1071	1180
CLUG_05201	Supercontig_1.6	741356	741952	+	597	92
CLUG_05202	Supercontig_1.6	742136	744676	+	2541	23702
CLUG_05203	Supercontig_1.6	745029	745697	-	669	219
CLUG_05204	Supercontig_1.6	745989	746501	+	513	1052
CLUG_05205	Supercontig_1.6	747152	748585	-	1434	1047
CLUG_05206	Supercontig_1.6	749723	750382	-	660	959
CLUG_05207	Supercontig_1.6	750615	753398	-	2784	1019
CLUG_05208	Supercontig_1.6	753589	756510	-	2922	160
CLUG_05209	Supercontig_1.6	758550	759803	+	1254	6696
CLUG_05210	Supercontig_1.6	760088	761773	-	1686	233
CLUG_05211	Supercontig_1.6	763764	764462	+	699	123
CLUG_05212	Supercontig_1.6	764538	765062	+	525	20
CLUG_05213	Supercontig_1.6	764556	764810	-	255	1044
CLUG_05214	Supercontig_1.6	765093	765647	-	555	78
CLUG_05215	Supercontig_1.6	766003	766491	-	489	177
CLUG_05216	Supercontig_1.6	767407	768591	+	1185	21938
CLUG_05217	Supercontig_1.6	768949	771801	-	2853	187
CLUG_05218	Supercontig_1.6	771028	771738	+	711	11
CLUG_05219	Supercontig_1.6	772200	773882	+	1683	237
CLUG_05220	Supercontig_1.6	774205	775428	+	1224	789
CLUG_05221	Supercontig_1.6	775597	777999	+	2403	57
CLUG_05222	Supercontig_1.6	778094	778660	+	567	33
CLUG_05223	Supercontig_1.6	780017	781831	+	1815	474
CLUG_05224	Supercontig_1.6	782023	782409	+	387	217
CLUG_05225	Supercontig_1.6	782291	783952	+	1662	2728
CLUG_05226	Supercontig_1.6	784486	785166	+	681	345
CLUG_05227	Supercontig_1.6	785220	785819	-	600	6813
CLUG_05228	Supercontig_1.6	786557	787474	+	918	994
CLUG_05229	Supercontig_1.6	787537	789204	-	1668	80
CLUG_05230	Supercontig_1.6	793403	795889	+	2487	106
CLUG_05231	Supercontig_1.6	798003	800936	+	2934	97
CLUG_05232	Supercontig_1.6	801551	802459	-	909	15
CLUG_05233	Supercontig_1.6	806735	811063	+	4329	88
CLUG_05234	Supercontig_1.7	1679	3559	-	1881	3
CLUG_05235	Supercontig_1.7	10253	11899	+	1647	89
CLUG_05236	Supercontig_1.7	11923	13626	-	1704	388
CLUG_05237	Supercontig_1.7	15894	16967	+	1074	610
CLUG_05238	Supercontig_1.7	17654	18451	+	798	304
CLUG_05239	Supercontig_1.7	19803	21119	+	1317	2626
CLUG_05240	Supercontig_1.7	21544	24579	-	3036	787
CLUG_05241	Supercontig_1.7	25578	27836	-	2259	218
CLUG_05242	Supercontig_1.7	28259	29890	+	1632	319
CLUG_05243	Supercontig_1.7	30375	30902	-	528	23
CLUG_05244	Supercontig_1.7	30914	32008	+	1095	166
CLUG_05245	Supercontig_1.7	32599	35175	+	2577	1445
CLUG_05246	Supercontig_1.7	35739	36731	+	993	433
CLUG_05247	Supercontig_1.7	37715	39577	+	1863	62
CLUG_05248	Supercontig_1.7	41588	43852	+	2265	254
CLUG_05249	Supercontig_1.7	44066	45730	-	1665	14
CLUG_05250	Supercontig_1.7	44294	44776	+	483	17
CLUG_05251	Supercontig_1.7	44664	45635	-	972	0
CLUG_05252	Supercontig_1.7	45375	46241	+	867	35
CLUG_05253	Supercontig_1.7	45788	46222	+	435	0
CLUG_05254	Supercontig_1.7	47240	47863	-	624	519
CLUG_05255	Supercontig_1.7	48607	48897	+	291	164
CLUG_05256	Supercontig_1.7	50136	50933	-	798	5
CLUG_05257	Supercontig_1.7	50295	50921	+	627	294
CLUG_05258	Supercontig_1.7	52149	52559	+	411	42521
CLUG_05259	Supercontig_1.7	53439	55394	-	1956	471
CLUG_05260	Supercontig_1.7	57634	61635	+	4002	340
CLUG_05261	Supercontig_1.7	61711	62469	+	759	339
CLUG_05262	Supercontig_1.7	62791	63120	+	330	1229
CLUG_05263	Supercontig_1.7	63916	64383	-	468	19
CLUG_05264	Supercontig_1.7	63974	64435	+	462	79
CLUG_05265	Supercontig_1.7	65267	66034	+	768	312
CLUG_05266	Supercontig_1.7	65300	65731	-	432	3282
CLUG_05267	Supercontig_1.7	66350	68203	-	1854	546
CLUG_05268	Supercontig_1.7	69559	70356	+	798	692
CLUG_05269	Supercontig_1.7	70548	71867	-	1320	3040
CLUG_05270	Supercontig_1.7	72560	75925	+	3366	883
