"","L1B.r1","L1B.r2","L1B_benomyl.r1","L1B_benomyl.r2","L4C.r1","L4C.r2","L4C_benomyl.r1","L4C_benomyl.r2","U10D.r1","U10D.r2","U10D_benomyl.r1","U10D_benomyl.r2","U3B.r1","U3B.r2","U3B_benomyl.r1","U3B_benomyl.r2","U3E.r1","U3E.r2","U3E_benomyl.r1","U3E_benomyl.r2","U5C.r1","U5C.r2","U5C_benomyl.r1","U5C_benomyl.r2"
"CLUG_05083T0",498.270694875607,380.702846062973,83.386334375987,94.7270133241667,1014.16822883907,1030.95612624163,68.7195692518129,81.3582233760309,938.445596163422,1292.63947123553,105.698314989948,185.43242316336,706.530922413586,624.077005352833,112.332774523964,131.568804869071,714.69722326685,578.745046264438,55.3239444278802,71.7578153100018,1443.18691767059,1478.77078938138,73.6921033990926,96.6078722295051
"CLUG_05084T0",3,10,730,503,31,39,1098,865,65,107,1061,1240,6,5,1375,1212,25,11,402,383,4,9,986,1144
"CLUG_05085T0",978,658,809,758,1650,2095,711,1029,1502,2971,1252,1589,1879,2175,1219,1211,1855,1993,610,867,4802,5488,2503,2643
"CLUG_05086T0",1520,1213,489,486,2467,2176,545,475,1942,2889,815,909,2252,2259,501,694,1922,1989,569,647,4079,3756,849,884
"CLUG_05087T0",1153,916,681,745,1502,1656,957,774,1710,2125,986,1176,1494,1371,782,1012,1238,1513,509,405,2675,3293,606,655
"CLUG_05088T0",692,557,193,259,1419,972,376,408,831,1491,343,364,925,1607,532,497,891,1253,170,143,1332,1454,354,591
"CLUG_05089T0",373,282,38,78,720,673,91,75,575,900,121,119,578,495,110,172,507,503,51,50,993,938,102,103
"CLUG_05090T0",104,62,69,43,204,184,67,171,153,414,279,201,94,67,243,307,105,75,14,35,101,73,196,208
"CLUG_05091T0",230,107,34,50,388,333,102,52,283,456,42,63,186,194,77,92,168,265,12,18,378,376,78,72
"CLUG_05092T0",248.572717013178,179.24797821195,72.3210942182734,63.185635092527,403.237081751182,564.062404506533,122.254597713163,100.100904864635,394.021730905046,684.983940603549,109.97327028664,115.135797166078,826.834580282963,755.893928665878,156.361813281788,206.740442465415,507.949386168003,627.196875192627,68.1915928434005,119.860683829237,1123.72882268624,1233.84438488354,146.358596530236,233.892190148179
"CLUG_05093T0",38.6358608495521,75.2186482016388,18.4586403436945,36.6647750783864,134.506230005285,164.956849510572,2.02197208864373,100.551534167129,98.9869564894847,127.312467740031,12.0436860696596,73.863772249138,348.134134400158,819.51306336587,49.0799142102876,67.9081182077739,194.409442424779,365.336644975248,64.057520294567,38.2721046712973,457.470014543745,570.303084790294,26.4266957244461,123.161182643833
"CLUG_05094T0",89.7914221372697,11.5333735864116,39.2202654380321,46.1495898290866,71.2566882435327,40.9807459828952,67.7234301981931,15.3475609682364,17.9913126054691,64.7035916564198,36.9830436437,49.0004305847843,98.0312853168797,562.593007968252,50.5582725079243,159.351439326811,88.6411714072187,261.466479832125,32.7508868620326,17.8672114994658,215.801162770012,286.852530326169,66.2147077453181,49.9466272079881
"CLUG_05095T0",37,27,9,16,35,50,27,14,52,55,13,25,56,43,43,62,31,44,13,20,74,137,54,56
"CLUG_05096T0",3710,2990,252,348,7010,8734,191,538,7331,9641,685,683,4223,4432,430,757,5132,3945,1092,1284,10721,10540,1545,1406
"CLUG_05097T0",5430,2802,2286,2968,6511,8294,3037,2457,7751,8665,5591,7847,7283,5484,2887,2227,5087,4385,5635,5803,10247,9321,10000,8547
"CLUG_05098T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05099T0",89,56,503,422,113,110,1079,1085,123,194,728,1010,42,51,4205,3600,67,113,87,98,86,143,925,1205
"CLUG_05100T0",4678,2196,3741.10085794366,5041.99953772431,5119,8569,12248,12344,15075,10481,8045,16234,14050,10174,10309,9143,12852,18315,10483,15083,33860,35957,17905,19137
"CLUG_05101T0",0,0,0.899142056337738,0.000462275686973685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05102T0",4772,2403,4764,6940,5833,8295,9977,11531,12647,9192,13258,20727,9370,7715,4774,4977,6733,6953,10673,12895,15199,16211,12625,17556
"CLUG_05103T0",4091,2229,1144,1341,4168,5423,2161,3044,6385,6454,2744,4208,5921,6009,2793,2366,4361,4735,3693,4959,11062,10747,4400,6525
"CLUG_05104T0",2937,2249,1130,1393,4565,5127,1411,1573,4922,7357,3850,5086,6737,6486,901,757,5493,4727,3169,4595,14025,13755,17503,19023
"CLUG_05105T0",1389,965,157,234,3026,3253,222,280,2507,3612,309,516,1918,1743,316,396,2301,1930,138,228,3677,3495,287,279
"CLUG_05106T0",332,229,659,614,905,931,795,896,542,1067,1054,1400,1293,1657,2006,2351,935,860,308,445,2030,1835,1792,2289
"CLUG_05107T0",205.851946278585,121.555886438111,223,245,274,335,384,264,252,449.999999984286,432,540,466,521,648,441,366.999990252324,408,445.999998525426,527.975429953813,564,474,674,802
"CLUG_05108T0",0.148053721414999,1.4441135618892,0,0,0,0,0,0,0,1.57141872845117e-08,0,0,0,0,0,0,9.74767593020338e-06,0,1.47457378512624e-06,0.0245700461874699,0,0,0,0
"CLUG_05109T0",408,338,143,151,740,705,154,228,760,1265,238,297,516,576,390,562,693,736,89,95,1305,1163,371,425
"CLUG_05110T0",256,228,272,260,514,570,462,550,481,700,551,807,523,447,916,799,524,430,267,309,1007,840,1186,1422
"CLUG_05111T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05112T0",4816,2994,1943,2472,7725,7846,3572,3917,6433,9287,6232,8611,8632,10334,1474,1953,6851,7526,7979,6867,14045,14210,12407,15588
"CLUG_05113T0",431,464,389,648,1016,857,859,778,749,1324,850,1216,841,731,1202,940,834,715,552,657,1432,1260,1630,2056
"CLUG_05114T0",6707,7527,2507,2892,7869,10102,3735,3800,15457,16589,5511,7239,11861,9505,3197,2813,10138,8672,4471,5326,16510,20516,7480,9298
"CLUG_05115T0",0,0,6,3,2,0,4,10,1,1,11,16,1,2,18,26,1,0,4,7,3,6,11,13
"CLUG_05116T0",59,47,49,27,63,51.0467731491065,34,139,86,124,57,143,49,59,175,189,46,39,36,88,179,195,192,332
"CLUG_05117T0",0,0,0,0,0,5.9532268508935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05118T0",473,337,82,100,875,987,67,239,897,1088,180,255,643,613,159,248,573,649,86,206,1086,1115,192,231
"CLUG_05119T0",1086,776,151,201,1449,1326,217,191,963,1601,241,302,1092,941,416,537,949,971,204,374,2316,2194,382,572
"CLUG_05120T0",9498,8380,698,893,12254,15924,1676,1541,15690,18146,1954,1745,15569,11329,839,714,12118,8975,1119,1801,24851,24471,2637,2966
"CLUG_05121T0",1845,1424,304,430,2522,2639,673,1076,2474,4015,704,996,2733,5707,1429,1387,2552,3568,986,2096,4358,6264,4161,10276
"CLUG_05122T0",1741,1805,444,488,5167,4461,842,1702,4748,7179,1029,1539,2629,2548,1969,2080,2873,2295,1055,1784,5078,6104,2117,2790
"CLUG_05123T0",3349,3488,1037,1217,5640,5434,2534,3904,6196,8920,2289,3501,3575,3284,4699,4508,3854,3562,3031,4101,7131,7146,7252,9050
"CLUG_05124T0",274,192,107,144,389,411,395,492,474,586,256,381,344,340,400,414,359,313,507,735,710,705,1000,1707
"CLUG_05125T0",2839,1778,1107,1162,3646,3897,1980,2321,4525,5871,2845,3624,3751,4683,2135,2536,3523,4494,4559,3584,6976,7928,8418,10610
"CLUG_05126T0",28,25,108,112,218,24,201,266,31,110,147,329,1,0,419,459,11,11,104,150,5,3,416,537
"CLUG_05127T0",1206,810,144,209,2332,2108,289,279,2351,3236,405,446,1702,1532,268,314,1849,1618,246,356,3291,3263,312,414
"CLUG_05128T0",11754,10287,1605,1553,7902,8370,1100,860,14000,15468,4151,3592,7731,7538,1519,1907,9258,10233,8167,5644,21298,20244,5093,3453
"CLUG_05129T0",568,424,268,243,388,508,162,381,616,726,480,731,353,387,643,857,355,386,221,157,1052,1049,355,388
"CLUG_05130T0",8696,5000,86394,111946,10964,14023,135295,124197,24066,18274,156234,227246,15849,14280,124956,160015,12086,14505,58939,65641,20553,23175,117605,149348
"CLUG_05131T0",4240,3577,9351,10182,6844,6849,11155,10775,8170,9939,13910,19706,4490,3431,14211,17536,19591,32017,54536,56222,56554,45907,35985,35954
"CLUG_05132T0",2543,1597,250,329,2579,2833,461,561,3318,4352,527,704,2736,2957,470,576,2307,2328,1153,1030,5159,5590,1011,1017
"CLUG_05133T0",5065,4423,662,836,11335,10772,889,1217,10772,15773,1482,1649,7749,6781,1178,1806,8563,6605,1388,1337,14985,14432,2695,2529
"CLUG_05134T0",2390,1637,238,427,4141,3313,490,442,3157,5275,578,705,3504,4278,456,506,3114,3646,702,802,5070,5563,1068,1150
"CLUG_05135T0",380,210,22,40,377,420,38,33,474,570,38,37,200,183,56,52,306,310,7,18,446,371,54,46
"CLUG_05136T0",796,608,169,243,2334,1367,224,301,1161,2444,341,607,687,691,591,656,923,858,208,188,1944,1709,899,639
"CLUG_05137T0",4464,3387,625,799,4297,4521,632,667,5356,7099,1217,1516,4962,4895,394,593,4355,5457,1134,893,10650,11341,1122,975
"CLUG_05138T0",22628,8896,1317,1523,20112,24594,1942,1757,26444,28616,1963,3051,13550,11852,711,744,15132,15760,647,753,13184,16654,1065,1113
"CLUG_05139T0",25548,20976,6015,7799,38380,41606,6927,6673,34013,46091,10731,11895,12083,9427,864,1202,13347,17071,5673,4937,22374,22467,3428,3176
"CLUG_05140T0",2316,1159,318,358,4343,3954,438,516,3828,5331,812,1259,765,516,524,692,1419,1234,922,751,2302,2300,1316,762
"CLUG_05141T0",1336,1840,388,534,3770,3255,464,740,3133,5697,947,1627,3037,3813,397,584,3220,2992,1815,1769,6980,7552,1187,1125
"CLUG_05142T0",2943,2696,1837,2337,5477,5181,3293,3844,4550,6965,6576,9080,4448,4109,890,1041,4267,3840,12302,11949,8267,7701,11791,5665
"CLUG_05143T0",10916,11817,5660,6209,11457,14173,5350,5228,16024,16205,14151,13353,9031,10639,707,1145,12951,14075,12013,9115,31098,26140,7727,4160
"CLUG_05144T0",463,310,92,156,1050,898,224,257,988,1476,202,278,908,941,164,179,638,548,65,103,1318,1177,87,71
"CLUG_05145T0",285.377168391511,372.766240255416,43.4556670966038,35.9967262589315,742.44466657802,672.496021408538,28.6305726218143,48.2921490409087,665.993554649128,1094.13949037763,101.066829587496,112.877758352489,490.062549751817,492.266292194235,40.460736568931,36.6029258531849,601.537080526347,548.552115185859,40.0684346295645,60.6563836476368,1056.2100863924,1056.09509089111,48.2996820206721,70.3488600982823
"CLUG_05146T0",399.622831608489,210.233759744584,20.5443329033962,32.0032737410685,413.55533342198,443.503978591462,8.36942737818571,47.7078509590913,535.006445350872,643.860509622369,68.9331704125038,77.1222416475105,476.937450248183,477.733707805765,8.53926343106901,38.3970741468151,393.462919473653,527.447884814141,60.9315653704355,42.3436163523632,877.789913607603,838.904909108892,33.7003179793279,26.6511399017177
"CLUG_05147T0",8454,4450,388,573,13039,12561,646,510,13952,18092,1395,983,8316,7695,253,146,9460,8686,1082,982,12910,12713,316,287
"CLUG_05148T0",1162,693,89,130,1605,1457,144,136,1160,2027,175,217,1708,1785,70,65,1436,1658,163,159,2597,2341,61,69
"CLUG_05149T0",1118,904,92,179,1574,1486,288,188,1485,2086,238,330,1480,1256,197,126,1299,1255,170,252,2774,2545,425,396
"CLUG_05150T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05151T0",2854,2062,400,582,4371,4411,611,622,5535,6136,1081,1124,2877,2465,513,537,3177,2797,951,951,7920,7632,1262,1413
"CLUG_05152T0",8277,6438,25381,28613,12378,11797,37852,20440,14748,17355,50521,42017,7302,5320,12709,8288,6899,5312,39974,53712,15265,13547,111087,105620
"CLUG_05153T0",991,601,1468,1949,1679,1746,1743,3263,1701,2421,2225,3251,1196,1209,2030,2943,1352,1537,5735,5385,2612,2903,8249,10199
"CLUG_05154T0",603,388,465,549,992,1123,427,1264,955,1472,730,1243,824,786,799,1206,913,939,2095,1928,1703,1687,3927,4134
"CLUG_05155T0",11118,6070,3545,4415,4430,23406,4577,6634,47712,10239,6056,8105,2193,1900,4343,5173,3037,3255,7081,6574,35364,25809,11494,11725
"CLUG_05156T0",5235,3992,1764,2281,5855,7374,6657,6019,10124,9976,3349,4126,4113,2741,3949,3826,4705,4336,8075,8972,10609,9982,15208,16801
"CLUG_05157T0",1443,1429,225,263,3802,4426,222,490,4474,5384,506,633,724,361,184,323,1628,1452,207,239,2668,2615,703,646
"CLUG_05158T0",13519,10433,1528,1865,20858,25632,2065,2566,29324,31888,3305,3439,10786,9521,1769,2070,11504,13800,1668,1824,19515,22323,4843,5724
"CLUG_05159T0",191,237,3014,3980,274,308,5511,3975,351,489,5413,7889,640,843,7290,4550,445,369,2840,4756,906,968,15044,17271
"CLUG_05160T0",75,80,1080,1314,132,155,2205,1286,113,167,1433,2446,239,234,2532,1686,167,155,942,1537,303,312,3971,6180
"CLUG_05161T0",4852,3392,1431,1671,7358,7276,1862,2142,8076,11624,3528,5139,9813,12123,2779,3934,7763,8490,5172,5314,20136,22456,15724,18170
"CLUG_05162T0",1366,1027,1007,975,5534,3376,1292,1605,2233,4145,1281,1982,1980,2057,3488,4087,2054,1497,694,746,3576,3076,4057,4392
"CLUG_05163T0",666,559,1526,1448,1990,1853,2651,2313,1467,2443,2130,2933,1163,1056,6674,6986,1289,962,869,712,2330,1935,6915,7993
"CLUG_05164T0",4652,4085,3039,3807,5529,5987,3445,3184,4390,6026,5193,6104,2431,2291,1008,1316,1903,3194,2929,2189,3413,4017,3056,3090
"CLUG_05165T0",1599,937,770,702,6211,10310,1007,1865,8053,6740,1553,2394,1627,1502,2390,3409,1523,1104,389,428,6149,6113,2112,2404
"CLUG_05166T0",10892,6792,3735,5061,13358,13353,7686,6045,12386,18147,10427,17056,30978,36236,4090,3535,22157,21216,10943,14335,53278,54310,31097,36575
"CLUG_05167T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05168T0",606,202,2742,4093,836,1549,4960,6257,1787,1538,2669,4650,939,614,3767,4711,810,914,8099,9969,2085,2216,8120,8326
"CLUG_05169T0",4823,3052,495,622,6403,6936,756,522,4300,4545,799,635,4918,4754,234,361,4539,4714,2246,1883,4490,4358,603,665
"CLUG_05170T0",1270,935,413,534,1857,1945,661,498,1034,1371,674,930,1969,1886,230,201,1842,1853,1382,1156,1599,1504,1120,1012
"CLUG_05171T0",58,39,14,23,146,165,37,19,88,115,44,58,128,78,18,10,134,89,50,85,153,124,79,97
"CLUG_05172T0",961,541,93,166,1595,1404,240,201,862,1212,166,144,1703,1565,210,225,1484,1334,219,193,1397,1320,418,429
"CLUG_05173T0",1746.28605937634,3373.34960140464,682.903310333648,1469.2933909145,7143.65674596311,3419.65606253565,2207.99713643111,2683.28355593184,2049.9225736866,5917.43724729933,2185.88039423782,5254.4057606941,8096.34546726227,13322.5518254856,4326.0231148909,1531.49297677271,8737.80938823018,8034.09017191249,4038.64857444345,12485.3825461542,7092.5958632524,7644.61489857662,8437.15390269964,16482.6400352457
"CLUG_05174T0",447.713940623663,978.65039859536,434.096689666352,597.706609085503,1497.34325403689,660.343937464352,0.00286356889405681,569.716444068157,188.077426313402,745.562752700673,849.119605762181,1821.5942393059,605.654532737732,4814.44817451441,425.976885109099,731.507023227293,791.190611769822,3182.90982808751,1796.35142555655,833.617453845847,1208.4041367476,1635.38510142338,2088.84609730036,4515.35996475433
"CLUG_05175T0",1103,666,3712,4715,1603,1530,6307,4921,850,1191,3906,4748,1804,1893,3397,2770,1599,1601,4214,4777,1418,1412,7908,9200
"CLUG_05176T0",472,328,84,117,808,739,171,192,372,562,168,212,778,747,116,142,721,646,610,658,685,575,471,470
"CLUG_05177T0",83,55,22,36,196,147,58,75,76,102,34,57,180,163,65,70,128,117,123,144,150,128,194,184
"CLUG_05178T0",812,580,193,243,1733,1460,357,609,673,958,213,311,1318,1652,304,521,1411,1392,383,409,1319,1250,644,697
"CLUG_05179T0",752.449809993422,1274.50391077992,504.683979117632,559.638465505244,1234.56184481459,1378.9209981731,964.238074928314,804.433435185157,744.379202568219,1148.56873642292,802.314671269226,1025.09350779101,1260.91126040316,1302.51000927136,339.839283675484,206.545537736585,1290.83651243556,1140.3577084777,863.360204872955,1074.26569688118,1292.74617403251,1431.27218168816,976.957056293489,1284.74162110083
"CLUG_05180T0",376.550190006578,399.496089220085,131.316020882368,235.361534494757,389.438155185406,494.079001826904,147.761925071686,315.566564814843,235.620797431781,352.431263577083,184.685328730774,236.906492208994,502.088739596843,604.489990728644,108.160716324516,173.454462263415,440.163487564444,516.642291522304,259.639795127045,271.734303118818,591.253825967493,512.727818311841,357.042943706511,255.258378899165
"CLUG_05181T0",506.388757578961,424.474858410998,121.242523238051,95.4846742129244,803.647602090469,770.078027939447,309.497719273637,361.676569288234,420.908604111646,675.720979970107,107.577672163457,156.698744232787,882.062548576946,776.478776820996,310.083973803024,348.30790051524,813.169665650972,692.375140720916,209.856341529742,250.480881462179,974.907721053076,955.307036362451,396.697016409462,523.511869895783
"CLUG_05182T0",1151.17618466385,1151.2926599084,409.447216560435,505.224302770726,1830.34740691467,1743.21686241287,872.494915843129,705.92055028253,1181.22638312332,1494.21001337931,371.37676919328,535.455664778926,2418.26544884977,1819.5266167533,728.972892185784,474.015765528073,2096.06469551926,1697.4493818061,464.949061213435,653.06768409389,3059.16142111867,2944.03956138237,878.450952088849,888.708369032182
"CLUG_05183T0",663.435057757187,607.232481680603,354.310260201514,428.291023016349,961.004990994866,900.705109647678,555.007364883234,346.402880429236,734.865012765034,903.069006650585,385.045558643263,374.845590988287,1541.67200257328,1154.99460642571,545.943134011192,342.676333956687,1132.76563882977,1049.17547747298,279.194597256823,484.451434443931,1847.93085782825,1626.65340225518,508.852031501689,536.779761072035
"CLUG_05184T0",1400,685,671,866,1839,2270,1039,859,1081,1707,741,981,1974,2230,707,764,2052,2105,755,1211,2299,2274,4291,4287
"CLUG_05185T0",518,339,95,166,899,913,278,213,503,620,139,180,866,797,98,121,864,856,283,528,739,704,423,591
"CLUG_05186T0",1126,1205,177,209,2272,2292,287,328,1072,1599,207,200,1984,1900,313,337,1538,1715,325,420,1347,1596,298,400
"CLUG_05187T0",1910,1086,287,391,4063,4282,620,723,2484,3122,562,910,6552,4524,234,368,4809,3968,1147,945,3759,4489,231,291
"CLUG_05188T0",341,183,163,228,664,653,262,414,245,397,164,222,2266,3087,344,367,1071,1182,414,733,1418,1366,411,486
"CLUG_05189T0",1575,889,224,334,4013,3563,404,1062,1637,2138,299,421,3043,2561,550,637,3010,2297,857,1691,2958,2874,980,1100
"CLUG_05190T0",1255,795,386,441,2029,2126,480,788,1363,1647,351,544,1957,1840,565,718,2042,1830,724,1319,2187,2506,1395,1740
"CLUG_05191T0",717,726,17555,23658,1587,1333,40090,29448,867,1199,23965,34252,1431,1742,29672,25611,1675,1993,31764,44752,1260,1410,46257,47836
"CLUG_05192T0",496,334,80,100,787,1041,97,101,839,901,66,87,659,434,110,142,1078,985,42,38,1046,1202,50,76
"CLUG_05193T0",250,192,81,72,571,507,119,158,433,595,119,135,480,465,300,312,422,383,42,55,622,723,154,192
"CLUG_05194T0",783,876,213,291,2165,1252,412,408,981,2484,431,782,2027,4535,506,425,2164,2679,449,1140,3622,3906,1040,2942
"CLUG_05195T0",2487,1925,644,832,4916,4709,799,1032,3848,6313,1552,1701,4251,4047,1389,1327,4059,3712,1510,1846,9149,8025,2837,3098
"CLUG_05196T0",145,102,42,31,261,282,33,42,316,367,59,111,247,164,129,114,224,142,10,22,418,434,61,54
"CLUG_05197T0",1084,660,182,178,1763,1992,205,328,1927,2548,296,432,1249,1203,421,630,1269,1231,188,260,2709,2608,449,381
"CLUG_05198T0",201,156,605,649,321,327,417,355,248,468,852,1464,1053,1775,1421,1126,535,712,594,948,1291,1301,1911,2108
"CLUG_05199T0",783,389,196,189,890,773,259,271,1018,1303,221,242,259,385,346,435,659,830,264,252,693,634,299,210
"CLUG_05200T0",646,518,901,1301,988,1314,1707,2288,1438,2336,2621,5654,1556,1547,1061,828,1613,1383,972,1961,3478,3518,11158,12436
"CLUG_05201T0",328,150,62,65,281,351,89,71,426,413,104,91,220,231,182,150,214,232,44,59,569,509,112,71
"CLUG_05202T0",4285,3359,25479,31863,5999,6806,36316,31544,7256,8771,39005,51021,5554,4894,30150,31432,4752,5035,25176,28714,13284,12601,89097,90389
"CLUG_05203T0",1361,762,695,702,1324,1244,795,754,1288,1793,1044,1726,1465,1621,998,939,1062,1558,442,427,2214,2356,1026,1276
"CLUG_05204T0",713,494,508,540,1357,1280,1073,702,1184,1755,943,1050,3438,3797,961,766,1837,1720,504,965,3985,4195,1313,1651
"CLUG_05205T0",2114,1953,1639,2096,3852,3704,1979,2167,3608,5376,3709,5404,4631,4458,1949,2324,3518,3523,2345,2842,7495,7597,4639,4267
"CLUG_05206T0",1964,1279,1178,1543,2496,2767,1058,1015,2910,3967,3602,5091,2815,2283,1076,1374,2084,2082,2686,2946,5693,5183,4714,4707
"CLUG_05207T0",5419,2697,2274,2166,7180,8126,2491,2617,7236,9378,3631,4193,5186,6215,4139,4943,5761,5488,1255,1198,11700,11228,2779,3326
"CLUG_05208T0",1959,1484,1989,1681,4637,5289,2881,2177,4594,6182,3356,3583,3116,3257,3896,3857,3787,2731,437,419,7512,7023,2391,2565
"CLUG_05209T0",69.2704814651934,66.6158321598072,4769.36191737338,5709.13168532492,62.8940209976512,77.1065508680454,9837.08096617202,8001.1250065436,100.708141074493,138.808329877533,15100.9744441478,21696.0016538266,17.9090496343069,67.2453035507412,15014.8522265225,15653.2088686487,74.8089077178123,72.0567710191722,2112.33012723203,2235.16895314355,60.1024276574492,81.6030512622206,13261.1201247168,17656.9677461322
