Geneid	Chr	Start	End	Strand	Length	L1B.r1	L1B.r2	L1B_benomyl.r1	L1B_benomyl.r2	L4C.r1	L4C.r2	L4C_benomyl.r1	L4C_benomyl.r2	U10D.r1	U10D.r2	U10D_benomyl.r1	U10D_benomyl.r2	U3B.r1	U3B.r2	U3B_benomyl.r1	U3B_benomyl.r2	U3E.r1	U3E.r2	U3E_benomyl.r1	U3E_benomyl.r2	U5C.r1	U5C.r2	U5C_benomyl.r1	U5C_benomyl.r2
CLUG_05325	Supercontig_1.7	181941	183332	+	1392	4327	3023	418	588	4565	724	397	412	4009	4485	673	573	4870	3362	196	261	4381	3983	967	199	2893	1896	594	708
CLUG_05326	Supercontig_1.7	184533	185594	+	1062	713	635	40271	53658	1106	122	81574	68740	769	1242	46523	60013	477	540	50510	42335	946	1091	67574	12875	232	136	68191	107979
CLUG_05327	Supercontig_1.7	185996	187066	+	1071	6	4	44	60	14	2	37	55	6	2	28	47	3	1	84	204	4	16	8	2	1	2	47	74
CLUG_05328	Supercontig_1.7	188063	191377	+	3315	319	243	75	113	1087	153	100	205	381	667	91	131	488	534	249	323	592	530	49	14	327	206	112	245
CLUG_05329	Supercontig_1.7	191470	192696	+	1227	976	541	106	101	1590	190	204	259	875	1070	60	93	1033	899	144	169	1023	1007	75	16	638	383	75	125
CLUG_05330	Supercontig_1.7	192749	195730	-	2982	437	299	57	93	1451	160	68	103	468	802	76	83	1098	857	111	155	953	708	55	13	479	292	85	92
CLUG_05331	Supercontig_1.7	195861	197606	+	1746	170	144	97	100	632	68	51	208	237	396	102	170	435	412	296	366	517	358	55	15	257	172	121	172
CLUG_05332	Supercontig_1.7	198369	199250	-	882	61	0	142	187	2	0	1	12	2	0	20	13	1	49	10	207	2	43	103	1	2	1	11	13
CLUG_05333	Supercontig_1.7	198442	200082	+	1641	5143	3715	5925	6440	5961	1082	2944	5555	6015	5555	5725	6720	5783	4889	4659	6846	5161	4144	7593	1215	4028	3058	5283	6879
CLUG_05334	Supercontig_1.7	200479	201876	+	1398	11360	6952	11156	13021	9888	1586	11016	11656	9506	9144	9831	11542	10943	8590	9791	11506	8940	8130	14893	2459	7190	5383	10422	12893
CLUG_05335	Supercontig_1.7	202399	202749	+	351	213	111	4174	4527	195	28	6230	4187	180	172	3537	4291	209	145	4486	3739	132	118	4210	862	133	122	3971	4138
CLUG_05336	Supercontig_1.7	204268	204924	-	657	14273	7070	1534	2427	38553	4642	5862	4179	20707	33279	3810	4394	20079	14816	1877	1305	28551	14410	2978	696	8159	7123	1315	2292
CLUG_05337	Supercontig_1.7	206354	209167	-	2814	1909	1679	1281	1537	2963	472	1558	3679	2087	2547	1279	2062	2627	2801	3005	3279	2750	2544	2134	380	1425	1185	1966	3055
CLUG_05338	Supercontig_1.7	209447	210172	-	726	392	448	320	408	348	63	181	751	507	477	275	490	299	314	763	956	291	323	381	68	189	158	394	602
CLUG_05339	Supercontig_1.7	209459	210016	+	558	1291	837	647	831	2134	267	1288	1518	953	1477	831	1783	2305	2670	1541	1614	1957	2000	1829	323	833	653	1377	2068
CLUG_05340	Supercontig_1.7	210969	212891	+	1923	3212	2746	1354	1545	5106	631	1532	1226	3260	4641	1607	1750	3816	4798	1155	1495	4256	5087	2266	414	2681	2122	1083	1660
CLUG_05341	Supercontig_1.7	213346	214248	+	903	1132	589	355	355	2143	260	559	426	1098	1345	358	371	1832	1900	414	591	1841	1533	996	189	722	587	565	676
CLUG_05342	Supercontig_1.7	214298	215383	-	1086	151	90	369	371	349	45	821	1701	137	224	352	649	246	192	913	923	232	187	488	133	143	106	622	1106
CLUG_05343	Supercontig_1.7	216106	216819	+	714	528	278	230	248	834	101	68	252	420	586	155	214	507	639	215	461	482	620	312	17	315	218	169	140
CLUG_05344	Supercontig_1.7	217086	218114	+	1029	3698	2895	845	965	5412	745	1020	1135	3338	4278	1298	1710	4772	4120	823	926	4365	3934	1851	348	2382	1656	1215	1576
CLUG_05345	Supercontig_1.7	218827	219855	+	1029	6987	6243	49773	59556	5541	765	100879	94763	5123	5789	40122	66408	10576	10267	91230	64674	6462	4561	67740	14903	4711	3843	53785	84211
CLUG_05346	Supercontig_1.7	220860	221795	+	936	582	564	151	217	1339	185	159	281	785	1049	179	245	888	790	208	413	1021	853	239	57	439	329	123	246
CLUG_05347	Supercontig_1.7	222450	223451	+	1002	1847	1472	37313	46081	2782	348	47138	37435	1387	1923	40167	49362	2301	2406	37930	36310	2444	2501	41993	7977	1325	958	40031	57070
CLUG_05348	Supercontig_1.7	224323	226386	-	2064	440	513	111	94	771	69	133	110	269	508	105	148	227	315	190	187	296	383	127	24	166	141	40	60
CLUG_05349	Supercontig_1.7	228573	229445	+	873	793	483	403	544	1029	180	800	742	664	908	587	893	1034	1224	263	306	1163	1210	682	148	720	572	1784	2405
CLUG_05350	Supercontig_1.7	228645	229448	-	804	51	0	40	76	0	0	29	23	0	1	13	12	1	44	74	75	0	53	63	4	0	1	18	43
CLUG_05351	Supercontig_1.7	230381	231454	+	1074	291	207	61	50	631	108	75	130	320	460	58	79	483	404	140	159	539	440	70	17	229	154	57	93
CLUG_05352	Supercontig_1.7	232149	232736	+	588	1556	643	245	302	1543	231	282	302	994	977	257	307	1521	1531	177	235	1274	1416	724	105	688	407	369	361
CLUG_05353	Supercontig_1.7	233771	235123	+	1353	3423	1678	7847	9545	6107	902	10117	6745	3751	4135	13080	13100	6504	5642	11186	10194	4756	4487	13373	2684	3310	2475	15175	18468
CLUG_05354	Supercontig_1.7	235819	236940	+	1122	9077	2014	862	993	6201	1916	2232	1250	18872	7003	1221	1101	7491	6493	2327	2125	5690	5807	1102	143	5713	3656	523	482
CLUG_05355	Supercontig_1.7	238860	243005	-	4146	2145	1333	98	146	5226	644	241	244	2931	3757	179	116	4804	3890	167	136	4990	3144	212	37	2174	1726	130	138
CLUG_05356	Supercontig_1.7	244208	244624	-	417	769	828	168	273	1038	136	381	292	855	891	297	348	832	736	130	106	776	814	425	90	451	330	261	438
CLUG_05357	Supercontig_1.7	245455	246813	+	1359	417	89	328	437	243	26	173	386	211	246	167	243	355	491	168	338	283	503	639	75	108	67	197	355
CLUG_05358	Supercontig_1.7	245476	246633	-	1158	2281	1583	1200	1507	3615	466	1432	1814	2035	2728	1767	2780	3788	3877	1470	1267	3066	3172	2945	537	1582	1254	2598	3891
CLUG_05359	Supercontig_1.7	248240	249058	-	819	668	564	203	313	1213	153	476	462	596	848	286	421	1107	898	334	277	830	865	404	76	432	323	240	380
CLUG_05360	Supercontig_1.7	250457	251200	+	744	139	115	14	32	211	25	7	35	160	197	17	25	300	281	11	21	190	179	11	4	170	121	8	14
CLUG_05361	Supercontig_1.7	251193	252512	+	1320	680	583	101	155	882	131	102	140	558	811	171	177	1988	2276	232	206	1238	1168	222	84	784	548	170	248
CLUG_05362	Supercontig_1.7	253328	255010	+	1683	889	613	99	147	1759	241	169	176	886	1356	183	185	2164	2192	82	104	1620	1520	347	83	953	702	111	183
CLUG_05363	Supercontig_1.7	256451	257581	+	1131	662	499	183	226	1264	168	352	259	495	871	303	391	3619	5044	842	548	1906	1750	691	238	1213	947	701	1243
CLUG_05364	Supercontig_1.7	258593	260299	+	1707	1875	1535	2431	3087	3277	460	3607	4205	1886	2326	3120	3530	1243	885	2179	2753	1598	1396	3644	712	708	491	2896	4001
CLUG_05365	Supercontig_1.7	261764	264490	+	2727	337	201	938	978	674	113	2707	2366	284	677	683	1069	910	1212	1628	1724	897	1255	1134	184	543	406	641	1358
CLUG_05366	Supercontig_1.7	265048	267702	-	2655	6496	6287	1648	1911	9181	1210	2352	2140	6874	8142	1982	2340	6737	6511	2010	1907	6744	6917	2554	425	4255	3131	1320	2202
CLUG_05367	Supercontig_1.7	269444	270364	+	921	2949	2527	104	201	3957	693	77	149	3666	3455	142	84	2543	2032	37	96	2575	2594	45	4	1458	1396	17	14
CLUG_05368	Supercontig_1.7	271360	272001	-	642	8997	8068	2111	3132	20079	1879	6377	6125	9606	12632	2959	4484	12639	12144	1209	765	8208	6241	9142	2621	5845	4314	2291	3748
CLUG_05369	Supercontig_1.7	272810	273271	+	462	112	104	48	61	173	30	29	54	81	106	24	17	53	71	10	40	77	68	23	5	51	55	6	9
CLUG_05370	Supercontig_1.7	274542	274859	-	318	2873	2052	1280	1663	3779	460	3018	2559	2400	3283	2265	4285	8027	8691	2546	1378	5360	5342	4151	981	4125	3126	4990	11175
CLUG_05371	Supercontig_1.7	275024	276166	+	1143	638	504	282	399	920	106	761	1244	602	796	300	424	2058	2432	331	453	1143	1272	1266	296	815	684	321	605
CLUG_05372	Supercontig_1.7	276396	277055	-	660	243	156	85	112	454	74	207	246	212	420	139	175	544	494	63	55	603	515	196	55	323	256	488	588
CLUG_05373	Supercontig_1.7	277967	280567	+	2601	861	659	381	495	1415	192	291	986	932	1102	494	506	573	475	371	448	818	708	922	199	383	262	240	393
CLUG_05374	Supercontig_1.7	280631	282679	-	2049	1775	1572	178	234	3343	477	153	242	1985	2337	252	215	2743	2234	80	99	2507	2046	332	58	1429	959	63	98
CLUG_05375	Supercontig_1.7	283978	284487	+	510	74	39	46	49	24	4	32	84	34	30	81	69	29	32	52	47	17	44	112	20	12	14	80	83
CLUG_05376	Supercontig_1.7	284005	284448	-	444	663	455	147	185	891	137	300	266	615	717	329	374	1461	1319	126	96	1121	983	631	160	725	560	652	1328
CLUG_05377	Supercontig_1.7	286117	288060	+	1944	831	744	403	426	1133	167	700	737	984	1065	556	769	1420	1288	398	432	1143	1130	1316	261	904	648	1001	1352
CLUG_05378	Supercontig_1.7	288614	290320	-	1707	109	100	73	52	288	26	50	41	132	216	66	58	157	160	107	119	140	145	12	0	82	88	10	12
CLUG_05379	Supercontig_1.7	293235	295706	-	2472	91	1	108	73	7	2	55	118	1	5	31	61	9	73	301	516	8	105	92	2	5	6	78	142
CLUG_05380	Supercontig_1.7	293742	296114	+	2373	1164	960	144	185	2114	278	204	319	1235	1721	356	490	1563	1707	101	217	1884	1881	1049	198	937	747	528	829
CLUG_05381	Supercontig_1.7	296551	298770	-	2220	745	562	280	286	1162	171	362	363	764	783	299	372	997	875	914	770	998	884	310	80	552	369	417	577
CLUG_05382	Supercontig_1.7	298880	299632	+	753	350	297	108	127	822	98	65	107	490	591	93	122	566	563	86	138	595	583	63	17	336	258	36	52
CLUG_05383	Supercontig_1.7	300593	301447	+	855	2813	2382	395	478	5414	582	535	549	2444	3780	646	661	4292	3581	266	349	3775	3542	1623	269	1834	1456	293	424
CLUG_05384	Supercontig_1.7	300694	301086	-	393	89	4	29	37	12	1	2	27	1	6	12	15	12	73	35	80	8	90	42	0	5	3	10	23
CLUG_05385	Supercontig_1.7	302582	303817	+	1236	312	226	130	135	617	73	225	175	251	468	144	190	1056	1601	291	249	593	748	133	36	351	276	62	133
CLUG_05386	Supercontig_1.7	304641	305567	-	927	230	260	301	347	483	40	557	511	195	397	354	531	629	704	838	645	499	577	408	92	243	195	509	1091
CLUG_05387	Supercontig_1.7	304936	305736	+	801	8	1	63	58	1	1	15	21	0	2	22	41	3	18	40	97	1	21	23	1	3	2	4	21
CLUG_05388	Supercontig_1.7	307909	309987	-	2079	710	886	155	100	1584	226	125	257	999	1365	145	188	1083	870	369	391	1174	944	80	25	802	596	176	173
CLUG_05389	Supercontig_1.7	308213	308782	+	570	26	6	20	19	18	2	5	15	2	7	3	23	7	16	49	54	10	25	4	0	6	5	8	22
CLUG_05390	Supercontig_1.7	310640	311155	+	516	202	122	286	478	349	55	937	1156	208	279	280	580	484	450	910	894	313	273	748	179	276	220	757	1574
CLUG_05391	Supercontig_1.7	313806	314885	+	1080	1020	800	337	466	1669	252	754	589	885	1266	482	584	5257	7055	1091	813	2489	2590	1188	401	1614	1247	1097	1817
CLUG_05392	Supercontig_1.7	315466	318507	+	3042	1512	1358	200	208	2599	377	218	265	1656	1983	244	257	1780	1506	147	201	1979	1675	423	87	1336	870	355	345
CLUG_05393	Supercontig_1.7	319006	320106	-	1101	1141	1016	243	238	1658	182	215	268	880	1245	290	249	1135	1335	218	320	1161	1485	187	34	651	493	162	247
CLUG_05394	Supercontig_1.7	321001	321729	-	729	4	1	227	189	0	0	814	494	0	2	285	384	0	3	842	519	0	3	58	9	0	0	406	555
CLUG_05395	Supercontig_1.7	322471	322746	+	276	1407	1027	308	503	2735	277	553	655	950	1734	454	648	2774	3498	352	285	2145	2394	1058	209	1696	1166	1059	1516
CLUG_05396	Supercontig_1.7	324969	326576	+	1608	182	146	46	36	352	47	12	30	162	267	20	31	161	197	23	71	217	368	14	2	102	95	17	35
CLUG_05397	Supercontig_1.7	328311	330077	+	1767	758	440	236	187	1056	136	471	402	726	819	170	211	566	477	748	681	789	755	125	24	421	345	250	367
CLUG_05398	Supercontig_1.7	330946	332916	-	1971	797	453	191	207	1477	215	172	246	765	1033	182	220	1152	1594	360	627	1304	1346	106	15	563	407	141	200
CLUG_05399	Supercontig_1.7	334906	336414	-	1509	2499	1833	557	663	2555	427	1371	2429	3885	3252	582	909	1701	1518	1359	1465	1993	2182	930	170	690	736	817	1514
CLUG_05400	Supercontig_1.7	338174	338554	-	381	501	314	291	381	660	90	968	1063	582	492	312	492	764	690	591	618	598	716	380	89	419	298	396	559
CLUG_05401	Supercontig_1.7	341207	342565	-	1359	336	237	858	1007	506	81	1121	1485	387	479	555	1184	413	569	1927	3594	629	732	1578	224	472	376	1323	2200
CLUG_05402	Supercontig_1.7	343746	344447	+	702	317	240	67	52	976	123	65	99	514	613	57	82	626	427	105	111	638	449	58	23	297	204	46	52
CLUG_05403	Supercontig_1.7	344560	345345	+	786	927	360	68	94	1184	138	93	115	566	697	63	95	693	806	106	164	807	987	104	18	387	271	40	66
CLUG_05404	Supercontig_1.7	345375	346070	-	696	3166	5759	57	51	6150	479	75	107	4267	6513	57	87	2521	2307	52	96	3041	2015	168	47	1717	1331	72	70
CLUG_05405	Supercontig_1.7	347172	347849	+	678	2594	1845	169	258	3244	441	312	226	2327	2755	305	281	2570	2148	60	96	2385	2322	893	154	1729	1159	225	207
CLUG_05406	Supercontig_1.7	348815	349408	-	594	1067	730	209	254	1577	190	725	594	761	1067	248	359	1217	1131	1170	716	989	1106	276	42	593	450	589	801
CLUG_05407	Supercontig_1.7	348926	349501	+	576	71	3	22	33	5	1	2	5	2	3	0	0	3	49	0	92	1	59	19	0	3	0	2	9
CLUG_05408	Supercontig_1.7	350045	354499	+	4455	1218	1097	131	159	2684	324	95	132	1316	1887	111	130	1669	1545	104	314	1897	1588	111	19	1038	788	18	61
CLUG_05409	Supercontig_1.7	354549	355577	-	1029	1163	830	95	168	1975	259	216	253	1101	1439	183	194	2192	1716	263	274	1720	1456	380	92	1028	689	315	391
CLUG_05410	Supercontig_1.7	356468	357571	+	1104	568	369	67	103	1363	123	126	143	500	690	75	107	590	603	120	139	531	468	78	17	265	172	59	92
CLUG_05411	Supercontig_1.7	358422	359336	-	915	10	16	33	42	54	3	74	80	13	20	30	50	2	11	265	251	5	4	12	1	2	1	84	133
CLUG_05412	Supercontig_1.7	360609	365366	+	4758	4039	3627	1599	1655	8270	1087	2631	1549	4846	5853	1579	1455	4567	4029	1989	2190	4560	3613	1434	239	3806	2603	544	529
CLUG_05413	Supercontig_1.7	365871	366728	+	858	1948	1493	443	484	2474	305	563	309	1427	1882	417	413	2148	1985	204	528	1973	1735	1218	213	1093	714	428	560
CLUG_05414	Supercontig_1.7	366755	367051	-	297	285	177	292	348	432	52	710	648	248	318	222	380	371	329	1791	1487	277	312	127	28	154	117	570	783
CLUG_05415	Supercontig_1.7	367486	368913	-	1428	2644	2905	1796	2267	4027	555	2333	3467	2788	3161	1695	2291	2586	2007	5975	6879	2479	2385	1421	287	1385	960	2966	4864
CLUG_05416	Supercontig_1.7	369577	370797	+	1221	1788	1234	223	322	2863	334	207	211	1581	2101	209	214	2495	2242	82	556	2329	2118	298	69	1281	807	123	238
CLUG_05417	Supercontig_1.7	370952	372280	-	1329	1376	1120	7701	9896	2323	370	21046	20600	1398	1934	7562	13207	7011	7412	14098	10910	3935	3150	7860	2015	2533	1792	10171	13628
CLUG_05418	Supercontig_1.7	372348	372947	+	600	168	49	230	322	217	29	25	36	98	112	36	24	208	172	25	231	140	156	254	3	112	86	15	94
CLUG_05419	Supercontig_1.7	372875	373474	-	600	7337	7310	8716	11213	9349	1147	17433	15539	6805	7841	9228	10800	13142	9521	7020	6337	9028	5450	22705	5635	4919	3540	18785	22490
CLUG_05420	Supercontig_1.7	373975	375216	+	1242	1409	1174	1164	1317	1664	306	3179	3315	2101	2079	1423	1819	2664	1890	2963	2109	1751	1146	2295	561	994	880	2705	2775
CLUG_05421	Supercontig_1.7	378465	381359	-	2895	407	401	111	162	1040	141	346	524	495	645	143	239	1157	942	696	794	994	664	199	53	591	417	198	190
CLUG_05422	Supercontig_1.7	381854	383011	-	1158	1409	968	130	213	2740	370	265	238	1461	1988	342	357	2665	2072	52	86	2408	1711	696	160	1332	822	322	413
CLUG_05423	Supercontig_1.7	383499	384470	-	972	195	174	22	37	526	63	71	67	202	344	53	66	624	512	26	23	559	376	32	17	302	205	35	44
CLUG_05424	Supercontig_1.7	384536	387121	+	2586	348	256	32	38	639	86	49	61	325	524	54	32	612	596	18	28	624	492	70	17	311	222	37	52
CLUG_05425	Supercontig_1.7	387104	389209	-	2106	969	733	172	204	1876	242	269	265	969	1257	302	498	1709	1336	175	170	1475	1156	795	176	714	473	678	1065
CLUG_05426	Supercontig_1.7	389364	392633	-	3270	3423	2869	573	807	5206	759	978	1261	3497	4455	917	1434	4968	5353	536	521	4912	4466	2179	510	2794	1996	2604	3680
CLUG_05427	Supercontig_1.7	392900	394057	-	1158	847	541	255	309	1404	187	673	767	819	1217	404	526	1884	1807	678	395	1759	1581	847	206	1123	764	656	1007
CLUG_05428	Supercontig_1.7	394322	397360	+	3039	3837	2899	5056	4789	5552	861	10112	6691	4381	5380	5571	6961	7820	8276	6481	6377	6469	5940	3779	946	4858	3786	8431	13947
CLUG_05429	Supercontig_1.7	398562	399488	+	927	1484	1604	630	590	1806	257	847	628	1035	1240	830	969	3006	2328	555	557	2385	1886	1524	276	1575	914	404	611
CLUG_05430	Supercontig_1.7	400231	400677	+	447	1446	1970	1660	2107	1763	257	3222	2738	1472	1424	1997	2405	2660	1699	1245	1168	1904	1472	5113	1111	909	637	3642	4701
CLUG_05431	Supercontig_1.7	400912	402705	-	1794	1100	882	265	359	2014	209	260	227	1173	1450	219	202	1921	1718	46	340	1728	1513	333	49	1095	720	143	261
CLUG_05432	Supercontig_1.7	403159	404286	-	1128	6988	6651	457	702	9587	1334	869	681	6241	7706	735	685	16485	19603	374	484	10935	10746	1161	203	6960	4641	307	521
CLUG_05433	Supercontig_1.7	405236	406564	+	1329	958	9	552	769	18	4	119	241	10	9	54	101	13	584	332	552	10	613	622	10	12	8	137	240
CLUG_05434	Supercontig_1.7	405263	405847	-	585	16749	11257	5131	6913	24169	3408	5934	5929	15256	18490	8063	11407	20891	17474	2547	2450	16589	13926	12160	2459	9791	7162	7522	8473
CLUG_05435	Supercontig_1.7	406649	407128	+	480	3	2	70	66	3	0	161	167	3	1	45	83	2	7	196	273	3	1	33	2	2	1	82	121
CLUG_05436	Supercontig_1.7	407268	407672	+	405	660	388	141	199	738	126	317	253	503	547	150	199	962	1125	249	290	781	755	201	38	475	340	129	198
CLUG_05437	Supercontig_1.7	407860	408684	-	825	320	155	93	151	398	71	292	253	252	256	88	136	199	159	92	117	254	179	351	87	151	120	367	523
CLUG_05438	Supercontig_1.7	408797	409303	+	507	0	0	3	1	0	0	2	10	0	0	4	12	0	0	26	40	0	4	1	0	1	0	19	8
CLUG_05439	Supercontig_1.7	409496	409951	+	456	2715	2568	406	576	5441	497	862	697	2594	3725	956	1216	3328	3256	282	310	3088	2733	1778	314	1913	1135	784	1361
CLUG_05440	Supercontig_1.7	410771	414517	-	3747	2464	1996	738	1228	4319	679	2360	4118	2624	4366	1658	3836	5123	7137	1509	1191	5255	5180	3267	867	3045	2874	8081	13198
CLUG_05441	Supercontig_1.7	417262	418737	-	1476	571	471	116	111	1147	119	145	176	550	807	171	155	1255	1056	150	154	1108	985	111	23	553	394	36	58
CLUG_05442	Supercontig_1.7	420509	421579	+	1071	789	585	91	92	1120	156	107	135	606	844	138	134	851	1018	41	76	881	1200	343	57	414	296	87	122
CLUG_05443	Supercontig_1.7	421836	423101	-	1266	367	196	108	126	579	88	209	227	318	543	167	237	651	688	42	54	676	667	220	58	372	281	248	403
CLUG_05444	Supercontig_1.7	423369	424367	-	999	0	0	0	3	0	0	0	3	0	1	2	3	0	1	2	7	0	0	0	0	0	0	1	1
CLUG_05445	Supercontig_1.7	427441	428943	-	1503	115	1	107	147	4	0	5	5	2	1	1	3	5	140	26	149	4	141	152	0	5	2	3	23
CLUG_05446	Supercontig_1.7	427642	428886	+	1245	2460	1647	1330	1771	3036	433	2054	2262	1814	2779	1874	3275	3562	4912	2357	1959	2852	3975	3686	625	1898	1556	4243	8310
CLUG_05447	Supercontig_1.7	429610	430176	+	567	50	48	3	8	165	20	7	20	135	151	19	29	178	103	18	32	131	83	6	0	84	54	7	10
CLUG_05448	Supercontig_1.7	430292	431830	+	1539	865	631	59	107	1682	188	94	119	935	1379	134	125	1348	1358	108	82	1368	1253	90	14	761	611	36	51
CLUG_05449	Supercontig_1.7	433277	433972	+	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_05450	Supercontig_1.7	435643	437202	+	1560	5	1	3	10	3	0	2	12	0	3	1	6	1	4	1	1	1	0	1	0	0	1	3	5
CLUG_05451	Supercontig_1.7	438811	439890	+	1080	760	630	68	90	1558	212	45	75	1166	1503	99	95	1729	2038	35	58	1489	1445	52	9	818	568	15	23
CLUG_05452	Supercontig_1.7	440698	442797	+	2100	529	519	76	90	887	159	90	108	986	1187	137	145	1473	1594	56	88	1153	1137	246	39	822	655	133	227
CLUG_05453	Supercontig_1.7	441902	442639	+	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLUG_05454	Supercontig_1.7	444177	445157	+	981	155	277	274	282	392	43	109	551	243	324	182	338	202	194	938	1168	235	217	302	69	109	97	291	470
CLUG_05455	Supercontig_1.7	445568	447271	+	1704	700	779	820	866	1183	143	933	1751	715	975	626	979	673	594	2296	2523	687	721	1154	259	383	199	921	1803
CLUG_05456	Supercontig_1.7	447315	448085	-	771	191	159	89	95	395	59	44	48	285	280	53	38	234	224	20	166	269	220	91	5	159	114	11	20
CLUG_05457	Supercontig_1.7	448336	449208	+	873	259	255	963	1020	429	63	2577	2273	231	365	675	1132	621	747	3198	2634	399	493	1396	313	236	191	1226	2032
CLUG_05458	Supercontig_1.7	450258	451232	-	975	806	712	38	65	1280	170	42	89	774	1009	68	54	1006	964	25	99	930	925	67	11	581	414	18	30
CLUG_05459	Supercontig_1.7	452673	453380	-	708	516	502	37	58	1088	109	31	64	614	931	57	45	834	830	18	63	906	895	25	4	412	329	13	9
CLUG_05460	Supercontig_1.7	452930	453382	+	453	0	0	10	15	0	0	24	14	0	0	3	7	0	0	53	54	0	1	7	0	0	0	4	18
CLUG_05461	Supercontig_1.7	452943	453434	+	492	2	6	33	27	4	0	104	48	1	4	17	36	0	4	198	130	0	6	8	1	0	0	19	37
CLUG_05462	Supercontig_1.7	453241	453840	-	600	172	233	29	35	561	74	11	26	391	521	30	25	474	327	8	96	460	314	9	3	196	183	4	15
CLUG_05463	Supercontig_1.7	456928	457488	+	561	11	0	5	13	0	0	2	6	1	1	1	5	1	21	4	18	1	29	11	0	0	0	3	3
CLUG_05464	Supercontig_1.7	457105	457668	-	564	873	731	83	114	1253	162	150	96	672	934	149	129	1962	2045	147	101	1376	1529	497	119	854	610	150	199
CLUG_05465	Supercontig_1.7	461810	463510	+	1701	830	694	332	447	1520	190	333	488	858	1143	488	630	1445	1309	507	615	1363	1267	790	179	753	532	686	1484
CLUG_05466	Supercontig_1.7	465132	466007	+	876	1702	1140	96	94	2263	281	106	106	1436	1946	86	87	1339	1259	82	91	1466	1769	74	18	802	647	45	123
CLUG_05467	Supercontig_1.7	467893	469737	-	1845	0	0	20	9	0	0	1	18	1	2	11	29	0	0	8	27	0	1	22	6	0	0	43	50
CLUG_05468	Supercontig_1.7	468199	469761	+	1563	3	5	82	39	12	0	119	96	2	11	59	83	13	33	288	229	13	1	69	14	1	22	122	259
CLUG_05469	Supercontig_1.7	472775	475306	+	2532	812	900	126	230	1544	188	147	225	795	1205	226	359	1315	1177	162	121	1310	1254	592	134	724	479	351	426
CLUG_05470	Supercontig_1.7	476002	477855	+	1854	926	652	70	93	1599	205	104	125	972	1166	69	96	1309	1035	100	168	1275	1202	101	24	987	682	55	63
CLUG_05471	Supercontig_1.7	478023	479201	-	1179	2592	2136	270	311	4202	562	439	373	2377	3285	559	614	3683	3418	192	231	3549	3224	1165	296	2015	1509	1607	2206
CLUG_05472	Supercontig_1.7	479351	480667	-	1317	987	999	82	124	2091	255	74	128	1192	1574	137	106	1126	911	30	43	1098	980	53	12	442	358	22	12
CLUG_05473	Supercontig_1.7	482016	485189	+	3174	16017	10441	874	1260	25130	4355	1394	1392	22317	18702	1575	1234	16451	13910	648	564	9807	9760	1215	210	3657	3701	252	355
CLUG_05474	Supercontig_1.7	487078	488082	+	1005	344	155	977	959	433	64	2024	1536	220	272	668	901	377	552	1300	1495	349	514	665	74	198	160	549	920
CLUG_05475	Supercontig_1.7	488931	491378	-	2448	956	1110	327	392	1696	193	190	314	1227	1664	271	466	1405	1137	359	404	1391	1622	528	94	770	735	164	264
