# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "0" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/L1B.r1.gsnap_reads.nostrand.tab" "-F" "GTF" "aln/L1B.r1.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/L1B.r1.gsnap.bam
CLUG_04769	Supercontig_1.5	1302904	1304895	-	1992	2108
CLUG_04770	Supercontig_1.5	1305577	1306125	-	549	3218
CLUG_04771	Supercontig_1.5	1306532	1307938	-	1407	14583
CLUG_04772	Supercontig_1.5	1308855	1310339	+	1485	1445
CLUG_04773	Supercontig_1.5	1310401	1311150	-	750	1628
CLUG_04774	Supercontig_1.5	1311615	1312214	+	600	814
CLUG_04775	Supercontig_1.5	1312251	1316111	-	3861	2325
CLUG_04776	Supercontig_1.5	1317416	1318630	+	1215	10669
CLUG_04777	Supercontig_1.5	1318832	1319689	-	858	1111
CLUG_04778	Supercontig_1.5	1320020	1322920	-	2901	2563
CLUG_04779	Supercontig_1.5	1325893	1331187	+	5295	5316
CLUG_04780	Supercontig_1.5	1331332	1332531	+	1200	3872
CLUG_04781	Supercontig_1.5	1333525	1334976	-	1452	2640
CLUG_04782	Supercontig_1.5	1335733	1336392	-	660	2356
CLUG_04783	Supercontig_1.5	1337468	1338292	+	825	1748
CLUG_04784	Supercontig_1.5	1338933	1340570	+	1638	1822
CLUG_04785	Supercontig_1.5	1341096	1341407	-	312	41142
CLUG_04786	Supercontig_1.5	1342562	1342984	+	423	2448
CLUG_04787	Supercontig_1.5	1343076	1343912	-	837	1396
CLUG_04788	Supercontig_1.5	1344767	1345849	-	1083	12
CLUG_04789	Supercontig_1.5	1347463	1348596	+	1134	6251
CLUG_04790	Supercontig_1.5	1350347	1352080	+	1734	512
CLUG_04791	Supercontig_1.5	1353132	1354868	+	1737	952
CLUG_04792	Supercontig_1.5	1355833	1357605	+	1773	2238
CLUG_04793	Supercontig_1.5	1358547	1359992	-	1446	2890
CLUG_04794	Supercontig_1.5	1360287	1361018	-	732	8440
CLUG_04795	Supercontig_1.5	1361102	1361947	-	846	126
CLUG_04796	Supercontig_1.5	1362257	1362970	+	714	364
CLUG_04797	Supercontig_1.5	1363980	1365770	+	1791	9810
CLUG_04798	Supercontig_1.5	1366210	1367400	-	1191	266
CLUG_04799	Supercontig_1.5	1369257	1370645	+	1389	1621
CLUG_04800	Supercontig_1.5	1371162	1373159	+	1998	4233
CLUG_04801	Supercontig_1.5	1374596	1376524	+	1929	4890
CLUG_04802	Supercontig_1.5	1376591	1379269	-	2679	5357
CLUG_04803	Supercontig_1.5	1379742	1379984	+	243	7020
CLUG_04804	Supercontig_1.5	1380642	1381964	-	1323	971
CLUG_04805	Supercontig_1.5	1382264	1383406	+	1143	16
CLUG_04806	Supercontig_1.5	1384408	1386858	+	2451	2807
CLUG_04807	Supercontig_1.5	1387161	1389023	+	1863	1199
CLUG_04808	Supercontig_1.5	1389244	1389831	-	588	1034
CLUG_04809	Supercontig_1.5	1390257	1391282	+	1026	543
CLUG_04810	Supercontig_1.5	1391857	1392831	-	975	851
CLUG_04811	Supercontig_1.5	1393102	1395879	+	2778	3234
CLUG_04812	Supercontig_1.5	1396360	1398087	+	1728	1377
CLUG_04813	Supercontig_1.5	1398537	1403243	+	4707	16097
CLUG_04814	Supercontig_1.5	1403450	1404679	+	1230	702
CLUG_04815	Supercontig_1.5	1405416	1406909	-	1494	2978
CLUG_04816	Supercontig_1.5	1407171	1408157	-	987	562
CLUG_04817	Supercontig_1.5	1408439	1419547	-	11109	1569
CLUG_04818	Supercontig_1.5	1419887	1421122	+	1236	126
CLUG_04819	Supercontig_1.5	1421293	1422117	-	825	8792
CLUG_04820	Supercontig_1.5	1423113	1424168	-	1056	16702
CLUG_04821	Supercontig_1.5	1425166	1426275	-	1110	4466
CLUG_04822	Supercontig_1.5	1426406	1427314	+	909	4378
CLUG_04823	Supercontig_1.5	1426669	1427220	-	552	0
CLUG_04824	Supercontig_1.5	1427794	1430052	+	2259	3563
CLUG_04825	Supercontig_1.5	1431172	1432752	+	1581	972
CLUG_04826	Supercontig_1.5	1432907	1436869	+	3963	8286
CLUG_04827	Supercontig_1.5	1437000	1437503	+	504	6370
CLUG_04828	Supercontig_1.5	1438033	1441272	-	3240	2275
CLUG_04829	Supercontig_1.5	1442818	1443534	+	717	2424
CLUG_04830	Supercontig_1.5	1443867	1445798	-	1932	566
CLUG_04831	Supercontig_1.5	1445870	1448047	-	2178	7671
CLUG_04832	Supercontig_1.5	1448834	1449667	-	834	386
CLUG_04833	Supercontig_1.5	1449726	1450190	-	465	109
CLUG_04834	Supercontig_1.5	1450319	1451998	-	1680	1441
CLUG_04835	Supercontig_1.5	1452554	1453744	+	1191	804
CLUG_04836	Supercontig_1.5	1453686	1454495	+	810	1413
CLUG_04837	Supercontig_1.5	1454510	1455328	-	819	556
CLUG_04838	Supercontig_1.6	673	1374	-	702	42
CLUG_04839	Supercontig_1.6	2776	3921	-	1146	838
CLUG_04840	Supercontig_1.6	4879	5781	-	903	13
CLUG_04841	Supercontig_1.6	8130	8984	-	855	17
CLUG_04842	Supercontig_1.6	13613	14752	-	1140	0
CLUG_04843	Supercontig_1.6	14980	15459	-	480	24
CLUG_04844	Supercontig_1.6	18352	20460	-	2109	547
CLUG_04845	Supercontig_1.6	23494	28680	-	5187	1718
CLUG_04846	Supercontig_1.6	25872	27869	-	1998	0
CLUG_04847	Supercontig_1.6	33948	35582	-	1635	139
CLUG_04848	Supercontig_1.6	37769	38809	-	1041	1214
CLUG_04849	Supercontig_1.6	39270	39962	+	693	16
CLUG_04850	Supercontig_1.6	42381	45407	+	3027	8
CLUG_04851	Supercontig_1.6	47321	48934	+	1614	83
CLUG_04852	Supercontig_1.6	49959	50510	-	552	1200
CLUG_04853	Supercontig_1.6	50902	53148	-	2247	2066
CLUG_04854	Supercontig_1.6	53164	55161	-	1998	3881
CLUG_04855	Supercontig_1.6	57107	58504	+	1398	5011
CLUG_04856	Supercontig_1.6	58750	59463	-	714	510
CLUG_04857	Supercontig_1.6	59987	61435	+	1449	457
CLUG_04858	Supercontig_1.6	61615	62097	-	483	241
CLUG_04859	Supercontig_1.6	62180	62719	-	540	36
CLUG_04860	Supercontig_1.6	63586	66657	-	3072	7345
CLUG_04861	Supercontig_1.6	67538	68533	-	996	639
CLUG_04862	Supercontig_1.6	67727	68551	+	825	13
CLUG_04863	Supercontig_1.6	69350	71185	+	1836	1442
CLUG_04864	Supercontig_1.6	72707	74518	+	1812	9709
CLUG_04865	Supercontig_1.6	76090	77820	+	1731	1414
CLUG_04866	Supercontig_1.6	78502	81159	-	2658	1249
CLUG_04867	Supercontig_1.6	82005	83021	+	1017	0
CLUG_04868	Supercontig_1.6	82084	86571	+	4488	905
CLUG_04869	Supercontig_1.6	82950	83693	-	744	0
CLUG_04870	Supercontig_1.6	87223	88221	+	999	727
CLUG_04871	Supercontig_1.6	89147	89734	-	588	0
CLUG_04872	Supercontig_1.6	89157	89822	+	666	196
CLUG_04873	Supercontig_1.6	90431	92812	+	2382	313
CLUG_04874	Supercontig_1.6	92998	93333	-	336	200
CLUG_04875	Supercontig_1.6	93515	95878	+	2364	1442
CLUG_04876	Supercontig_1.6	97307	100351	+	3045	6257
CLUG_04877	Supercontig_1.6	101030	103705	+	2676	460
CLUG_04878	Supercontig_1.6	104797	106191	-	1395	8
CLUG_04879	Supercontig_1.6	106508	107953	+	1446	1941
CLUG_04880	Supercontig_1.6	108705	109121	+	417	1789
CLUG_04881	Supercontig_1.6	110950	112134	-	1185	305
CLUG_04882	Supercontig_1.6	111013	112263	+	1251	466
CLUG_04883	Supercontig_1.6	112769	113236	-	468	35
CLUG_04884	Supercontig_1.6	114315	116570	+	2256	24
CLUG_04885	Supercontig_1.6	114360	116582	-	2223	2
CLUG_04886	Supercontig_1.6	119645	120181	+	537	108
CLUG_04887	Supercontig_1.6	120314	120766	-	453	89078
CLUG_04888	Supercontig_1.6	122671	123360	+	690	1115
CLUG_04889	Supercontig_1.6	125171	125836	+	666	3966
CLUG_04890	Supercontig_1.6	126959	130354	+	3396	815
CLUG_04891	Supercontig_1.6	131248	131877	+	630	0
CLUG_04892	Supercontig_1.6	132627	133379	+	753	0
CLUG_04893	Supercontig_1.6	134633	137350	+	2718	4831
CLUG_04894	Supercontig_1.6	137424	138791	-	1368	1767
CLUG_04895	Supercontig_1.6	140112	141098	+	987	19
CLUG_04896	Supercontig_1.6	143102	143968	+	867	11
CLUG_04897	Supercontig_1.6	146532	147380	+	849	4
CLUG_04898	Supercontig_1.6	148021	149259	-	1239	2705
CLUG_04899	Supercontig_1.6	151548	152771	-	1224	184
CLUG_04900	Supercontig_1.6	153618	154115	-	498	45
CLUG_04901	Supercontig_1.6	154491	155081	-	591	1636
CLUG_04902	Supercontig_1.6	157567	158946	+	1380	138
CLUG_04903	Supercontig_1.6	159886	161007	+	1122	2001
CLUG_04904	Supercontig_1.6	161648	163576	+	1929	539
CLUG_04905	Supercontig_1.6	163768	167127	-	3360	6167
CLUG_04906	Supercontig_1.6	168022	169170	+	1149	30357
CLUG_04907	Supercontig_1.6	169647	170378	-	732	255
CLUG_04908	Supercontig_1.6	169890	170369	+	480	0
CLUG_04909	Supercontig_1.6	172822	174534	-	1713	2550
CLUG_04910	Supercontig_1.6	173122	174498	+	1377	0
CLUG_04911	Supercontig_1.6	176492	182452	-	5961	6747
CLUG_04912	Supercontig_1.6	184544	185773	-	1230	2067
CLUG_04913	Supercontig_1.6	184808	185404	+	597	0
CLUG_04914	Supercontig_1.6	184905	185372	+	468	0
CLUG_04915	Supercontig_1.6	188108	189724	-	1617	6422
CLUG_04916	Supercontig_1.6	190698	191168	-	471	0
CLUG_04917	Supercontig_1.6	190732	191244	+	513	65
CLUG_04918	Supercontig_1.6	191570	193354	-	1785	589
CLUG_04919	Supercontig_1.6	193909	196368	-	2460	2430
CLUG_04920	Supercontig_1.6	197828	200389	+	2562	274
CLUG_04921	Supercontig_1.6	198792	199289	+	498	0
CLUG_04922	Supercontig_1.6	200484	202157	+	1674	1886
CLUG_04923	Supercontig_1.6	202174	202641	-	468	1116
CLUG_04924	Supercontig_1.6	202826	205609	-	2784	3156
CLUG_04925	Supercontig_1.6	206185	207399	-	1215	9401
CLUG_04926	Supercontig_1.6	208512	210101	+	1590	100
CLUG_04927	Supercontig_1.6	208614	210104	-	1491	0
CLUG_04928	Supercontig_1.6	212006	213568	-	1563	1343
CLUG_04929	Supercontig_1.6	215281	216090	+	810	5919
CLUG_04930	Supercontig_1.6	215520	216005	-	486	0
CLUG_04931	Supercontig_1.6	217836	219599	-	1764	0
CLUG_04932	Supercontig_1.6	218130	219707	+	1578	191
CLUG_04933	Supercontig_1.6	220762	221811	+	1050	3928
CLUG_04934	Supercontig_1.6	222953	224347	+	1395	2978
CLUG_04935	Supercontig_1.6	225823	227250	+	1428	139
CLUG_04936	Supercontig_1.6	226279	227535	-	1257	0
CLUG_04937	Supercontig_1.6	227282	227677	+	396	480
CLUG_04938	Supercontig_1.6	228487	232131	-	3645	10234
CLUG_04939	Supercontig_1.6	233323	235032	-	1710	6113
CLUG_04940	Supercontig_1.6	236417	236869	-	453	142
CLUG_04941	Supercontig_1.6	236551	237189	-	639	210
CLUG_04942	Supercontig_1.6	237473	239224	-	1752	1643
CLUG_04943	Supercontig_1.6	237892	238356	-	465	0
CLUG_04944	Supercontig_1.6	237938	238663	+	726	0
CLUG_04945	Supercontig_1.6	241508	242107	+	600	26128
CLUG_04946	Supercontig_1.6	242230	242721	-	492	1030
CLUG_04947	Supercontig_1.6	243145	244257	+	1113	493
CLUG_04948	Supercontig_1.6	243343	244434	-	1092	382
CLUG_04949	Supercontig_1.6	244524	245018	+	495	267
CLUG_04950	Supercontig_1.6	244626	245150	-	525	321
CLUG_04951	Supercontig_1.6	246238	247257	-	1020	158
CLUG_04952	Supercontig_1.6	248127	250409	+	2283	2009
CLUG_04953	Supercontig_1.6	251558	253195	+	1638	2708
CLUG_04954	Supercontig_1.6	253325	254020	-	696	867
CLUG_04955	Supercontig_1.6	254130	255746	-	1617	16
CLUG_04956	Supercontig_1.6	256941	257420	+	480	118
CLUG_04957	Supercontig_1.6	256983	257306	-	324	0
CLUG_04958	Supercontig_1.6	257515	259467	-	1953	38137
CLUG_04959	Supercontig_1.6	260220	263486	+	3267	2543
CLUG_04960	Supercontig_1.6	263633	266110	+	2478	2939
CLUG_04961	Supercontig_1.6	268047	269711	+	1665	9142
CLUG_04962	Supercontig_1.6	270080	271129	+	1050	9278
CLUG_04963	Supercontig_1.6	271248	272189	+	942	5758
CLUG_04964	Supercontig_1.6	272827	273138	+	312	1287
CLUG_04965	Supercontig_1.6	273250	274062	-	813	705
CLUG_04966	Supercontig_1.6	274959	278060	+	3102	15043
CLUG_04967	Supercontig_1.6	282980	283528	-	549	1369
CLUG_04968	Supercontig_1.6	285264	285992	+	729	12908
CLUG_04969	Supercontig_1.6	286360	287322	+	963	1671
CLUG_04970	Supercontig_1.6	287663	288451	+	789	2769
CLUG_04971	Supercontig_1.6	288569	289690	-	1122	3236
CLUG_04972	Supercontig_1.6	290908	291690	+	783	2255
CLUG_04973	Supercontig_1.6	291800	294859	-	3060	2368
CLUG_04974	Supercontig_1.6	295080	297254	-	2175	2110
CLUG_04975	Supercontig_1.6	297784	298959	-	1176	8815
CLUG_04976	Supercontig_1.6	299217	300068	-	852	1986
CLUG_04977	Supercontig_1.6	300824	302161	+	1338	5369
CLUG_04978	Supercontig_1.6	302380	303495	+	1116	587
CLUG_04979	Supercontig_1.6	304703	305386	+	684	28552
CLUG_04980	Supercontig_1.6	305778	307145	-	1368	10953
CLUG_04981	Supercontig_1.6	308717	310366	+	1650	4525
CLUG_04982	Supercontig_1.6	310873	311514	+	642	0
CLUG_04983	Supercontig_1.6	310933	311526	-	594	0
CLUG_04984	Supercontig_1.6	312578	313660	+	1083	151
CLUG_04985	Supercontig_1.6	314240	316177	-	1938	19447
CLUG_04986	Supercontig_1.6	316867	317184	-	318	25
CLUG_04987	Supercontig_1.6	316884	317381	+	498	12
CLUG_04988	Supercontig_1.6	317439	323195	+	5757	3910
CLUG_04989	Supercontig_1.6	323289	328568	-	5280	3185
CLUG_04990	Supercontig_1.6	330304	331479	+	1176	5196
CLUG_04991	Supercontig_1.6	332866	333885	+	1020	3641
CLUG_04992	Supercontig_1.6	336441	338429	-	1989	1894
CLUG_04993	Supercontig_1.6	339231	339932	-	702	946
CLUG_04994	Supercontig_1.6	340741	344832	-	4092	5380
CLUG_04995	Supercontig_1.6	346796	348211	+	1416	22
CLUG_04996	Supercontig_1.6	346850	348178	-	1329	0
CLUG_04997	Supercontig_1.6	349167	350123	+	957	1274
CLUG_04998	Supercontig_1.6	350909	351547	+	639	259
CLUG_04999	Supercontig_1.6	351053	351586	-	534	122
CLUG_05000	Supercontig_1.6	352135	352860	-	726	3559
CLUG_05001	Supercontig_1.6	353588	353863	-	276	1013
CLUG_05002	Supercontig_1.6	355269	356939	+	1671	4815
CLUG_05003	Supercontig_1.6	357509	359584	+	2076	3731
CLUG_05004	Supercontig_1.6	361069	361779	+	711	13659
CLUG_05005	Supercontig_1.6	363279	363998	+	720	15407
CLUG_05006	Supercontig_1.6	365044	365811	+	768	1480
CLUG_05007	Supercontig_1.6	366831	368375	-	1545	8
CLUG_05008	Supercontig_1.6	369526	371013	-	1488	83
CLUG_05009	Supercontig_1.6	372102	373535	-	1434	4
CLUG_05010	Supercontig_1.6	374855	376708	+	1854	4732
CLUG_05011	Supercontig_1.6	377280	378374	+	1095	1100
CLUG_05012	Supercontig_1.6	379144	380805	-	1662	8254
CLUG_05013	Supercontig_1.6	383182	384135	-	954	13
CLUG_05014	Supercontig_1.6	383224	384090	+	867	0
CLUG_05015	Supercontig_1.6	384506	385042	-	537	2903
CLUG_05016	Supercontig_1.6	384740	385207	+	468	383
CLUG_05017	Supercontig_1.6	385315	386562	+	1248	3606
CLUG_05018	Supercontig_1.6	387070	387789	-	720	2
CLUG_05019	Supercontig_1.6	388932	389666	+	735	1268
CLUG_05020	Supercontig_1.6	391518	392435	+	918	2287
CLUG_05021	Supercontig_1.6	392998	393717	+	720	897
CLUG_05022	Supercontig_1.6	394914	397973	-	3060	6408
CLUG_05023	Supercontig_1.6	398844	400085	-	1242	437
CLUG_05024	Supercontig_1.6	400667	401932	-	1266	1192
CLUG_05025	Supercontig_1.6	402929	404197	+	1269	1213
CLUG_05026	Supercontig_1.6	403597	404067	-	471	0
CLUG_05027	Supercontig_1.6	405195	405752	-	558	2323
CLUG_05028	Supercontig_1.6	407174	407743	+	570	73
CLUG_05029	Supercontig_1.6	407246	407749	-	504	394
CLUG_05030	Supercontig_1.6	409521	410807	-	1287	6074
CLUG_05031	Supercontig_1.6	412147	412905	-	759	910
CLUG_05032	Supercontig_1.6	413635	416373	-	2739	9414
CLUG_05033	Supercontig_1.6	419105	420085	-	981	221
CLUG_05034	Supercontig_1.6	419126	419923	+	798	0
CLUG_05035	Supercontig_1.6	420480	421340	-	861	800
CLUG_05036	Supercontig_1.6	423486	425408	+	1923	1426
CLUG_05037	Supercontig_1.6	425512	426408	+	897	2619
CLUG_05038	Supercontig_1.6	428087	431770	+	3684	5312
CLUG_05039	Supercontig_1.6	431855	432880	-	1026	3202
CLUG_05040	Supercontig_1.6	433601	436927	+	3327	10704
CLUG_05041	Supercontig_1.6	438118	439170	-	1053	1
CLUG_05042	Supercontig_1.6	438167	441139	+	2973	1613
CLUG_05043	Supercontig_1.6	438281	439144	-	864	0
CLUG_05044	Supercontig_1.6	439154	439903	-	750	0
CLUG_05045	Supercontig_1.6	439377	439970	+	594	0
CLUG_05046	Supercontig_1.6	441467	443131	-	1665	3325
CLUG_05047	Supercontig_1.6	444948	447077	+	2130	5809
CLUG_05048	Supercontig_1.6	447207	449069	-	1863	57159
CLUG_05049	Supercontig_1.6	448095	449285	+	1191	215
CLUG_05050	Supercontig_1.6	450902	452650	-	1749	10620
CLUG_05051	Supercontig_1.6	454378	456549	+	2172	1148
CLUG_05052	Supercontig_1.6	458788	459462	+	675	14405
CLUG_05053	Supercontig_1.6	460139	461725	-	1587	8569
CLUG_05054	Supercontig_1.6	462089	463690	-	1602	3890
CLUG_05055	Supercontig_1.6	464280	465806	-	1527	1389
CLUG_05056	Supercontig_1.6	468083	469639	+	1557	905
CLUG_05057	Supercontig_1.6	470411	471937	-	1527	3
CLUG_05058	Supercontig_1.6	470417	471844	+	1428	0
CLUG_05059	Supercontig_1.6	472222	474747	-	2526	2630
CLUG_05060	Supercontig_1.6	475500	477050	-	1551	2521
CLUG_05061	Supercontig_1.6	478621	479112	-	492	1744
CLUG_05062	Supercontig_1.6	480472	481008	-	537	441
CLUG_05063	Supercontig_1.6	482128	482823	+	696	267
CLUG_05064	Supercontig_1.6	482641	483147	-	507	0
CLUG_05065	Supercontig_1.6	482720	483934	+	1215	734
CLUG_05066	Supercontig_1.6	484210	484923	-	714	9050
CLUG_05067	Supercontig_1.6	485455	485853	-	399	843
CLUG_05068	Supercontig_1.6	486944	488143	-	1200	2605
CLUG_05069	Supercontig_1.6	489095	489682	-	588	1716
CLUG_05070	Supercontig_1.6	489975	492599	-	2625	57539
CLUG_05071	Supercontig_1.6	492885	493865	-	981	9299
CLUG_05072	Supercontig_1.6	494204	494797	+	594	122
CLUG_05073	Supercontig_1.6	495897	496643	-	747	9967
CLUG_05074	Supercontig_1.6	497796	498836	-	1041	841
CLUG_05075	Supercontig_1.6	499255	500202	-	948	1914
CLUG_05076	Supercontig_1.6	500309	501628	-	1320	1698
CLUG_05077	Supercontig_1.6	502522	503211	-	690	1758
CLUG_05078	Supercontig_1.6	504095	504940	+	846	19
CLUG_05079	Supercontig_1.6	504112	505113	-	1002	233
CLUG_05080	Supercontig_1.6	506415	508025	-	1611	4044
CLUG_05081	Supercontig_1.6	509128	510030	+	903	460
CLUG_05082	Supercontig_1.6	511017	512126	-	1110	1696
CLUG_05083	Supercontig_1.6	511732	512538	-	807	287
CLUG_05084	Supercontig_1.6	513535	515595	-	2061	8
CLUG_05085	Supercontig_1.6	515760	517904	+	2145	1205
CLUG_05086	Supercontig_1.6	518402	519754	+	1353	1955
CLUG_05087	Supercontig_1.6	520166	521404	-	1239	1731
CLUG_05088	Supercontig_1.6	525577	526497	+	921	959
CLUG_05089	Supercontig_1.6	527033	527668	-	636	698
CLUG_05090	Supercontig_1.6	528669	529760	+	1092	181
CLUG_05091	Supercontig_1.6	530195	530821	+	627	501
CLUG_05092	Supercontig_1.6	530968	532122	-	1155	173
CLUG_05093	Supercontig_1.6	531117	532280	+	1164	0
CLUG_05094	Supercontig_1.6	531198	532331	-	1134	8
CLUG_05095	Supercontig_1.6	533127	533585	+	459	119
CLUG_05096	Supercontig_1.6	535597	539367	-	3771	4352
CLUG_05097	Supercontig_1.6	540184	541143	+	960	277
CLUG_05098	Supercontig_1.6	540348	541022	-	675	0
CLUG_05099	Supercontig_1.6	541314	542369	-	1056	148
CLUG_05100	Supercontig_1.6	543340	544593	-	1254	630
CLUG_05101	Supercontig_1.6	543433	544557	+	1125	0
CLUG_05102	Supercontig_1.6	546008	546595	-	588	10527
CLUG_05103	Supercontig_1.6	547575	549071	+	1497	5458
CLUG_05104	Supercontig_1.6	549697	550896	-	1200	3889
CLUG_05105	Supercontig_1.6	551844	553976	-	2133	1741
CLUG_05106	Supercontig_1.6	555454	557604	+	2151	385
CLUG_05107	Supercontig_1.6	558323	558931	-	609	2
CLUG_05108	Supercontig_1.6	558381	558920	+	540	0
CLUG_05109	Supercontig_1.6	559977	560972	+	996	614
CLUG_05110	Supercontig_1.6	561209	562684	-	1476	253
CLUG_05111	Supercontig_1.6	561420	561872	+	453	0
CLUG_05112	Supercontig_1.6	563222	564538	-	1317	6004
CLUG_05113	Supercontig_1.6	565600	566304	+	705	742
CLUG_05114	Supercontig_1.6	566768	567997	-	1230	8891
CLUG_05115	Supercontig_1.6	567999	568490	-	492	677
CLUG_05116	Supercontig_1.6	568731	569390	-	660	5
CLUG_05117	Supercontig_1.6	568788	569324	+	537	0
CLUG_05118	Supercontig_1.6	570496	571476	-	981	889
CLUG_05119	Supercontig_1.6	572297	573649	-	1353	1401
CLUG_05120	Supercontig_1.6	574546	575649	-	1104	13229
CLUG_05121	Supercontig_1.6	577317	578387	-	1071	3051
CLUG_05122	Supercontig_1.6	579201	581531	-	2331	2435
CLUG_05123	Supercontig_1.6	583574	586912	-	3339	4197
CLUG_05124	Supercontig_1.6	587712	588242	+	531	682
CLUG_05125	Supercontig_1.6	588719	590524	-	1806	3963
CLUG_05126	Supercontig_1.6	592712	593608	+	897	33
CLUG_05127	Supercontig_1.6	594272	595057	-	786	2662
CLUG_05128	Supercontig_1.6	596347	597378	+	1032	17637
CLUG_05129	Supercontig_1.6	597758	598921	+	1164	1039
CLUG_05130	Supercontig_1.6	599497	602169	-	2673	10492
CLUG_05131	Supercontig_1.6	602573	604309	-	1737	5662
CLUG_05132	Supercontig_1.6	605491	606834	-	1344	3224
CLUG_05133	Supercontig_1.6	607194	610883	-	3690	6478
CLUG_05134	Supercontig_1.6	611314	612393	-	1080	2941
CLUG_05135	Supercontig_1.6	613111	613572	-	462	1203
CLUG_05136	Supercontig_1.6	614895	617141	-	2247	1154
CLUG_05137	Supercontig_1.6	617773	619314	-	1542	6033
CLUG_05138	Supercontig_1.6	622164	623468	+	1305	34114
CLUG_05139	Supercontig_1.6	625234	626721	-	1488	33512
CLUG_05140	Supercontig_1.6	629018	630481	+	1464	2933
CLUG_05141	Supercontig_1.6	631477	634008	+	2532	2103
CLUG_05142	Supercontig_1.6	635280	637433	+	2154	3439
CLUG_05143	Supercontig_1.6	637733	638887	-	1155	14953
CLUG_05144	Supercontig_1.6	640278	641099	-	822	709
CLUG_05145	Supercontig_1.6	643292	644218	+	927	26
CLUG_05146	Supercontig_1.6	643400	644287	-	888	88
CLUG_05147	Supercontig_1.6	645714	646454	+	741	12108
CLUG_05148	Supercontig_1.6	646515	647075	-	561	1869
CLUG_05149	Supercontig_1.6	648641	649369	-	729	143
CLUG_05150	Supercontig_1.6	648647	649255	+	609	0
CLUG_05151	Supercontig_1.6	650621	651340	+	720	5779
CLUG_05152	Supercontig_1.6	651916	652401	+	486	14343
CLUG_05153	Supercontig_1.6	653116	655524	-	2409	1270
CLUG_05154	Supercontig_1.6	655931	657310	+	1380	881
CLUG_05155	Supercontig_1.6	657644	659350	-	1707	13990
CLUG_05156	Supercontig_1.6	661114	662691	+	1578	6867
CLUG_05157	Supercontig_1.6	663877	664728	+	852	2689
CLUG_05158	Supercontig_1.6	665405	667828	+	2424	15821
CLUG_05159	Supercontig_1.6	668718	669578	+	861	444
CLUG_05160	Supercontig_1.6	669713	670300	-	588	225
CLUG_05161	Supercontig_1.6	670688	672271	+	1584	5842
CLUG_05162	Supercontig_1.6	672572	674431	-	1860	1914
CLUG_05163	Supercontig_1.6	674631	676997	-	2367	893
CLUG_05164	Supercontig_1.6	677791	678168	-	378	17159
CLUG_05165	Supercontig_1.6	680739	683297	+	2559	1895
CLUG_05166	Supercontig_1.6	684227	684958	-	732	2
CLUG_05167	Supercontig_1.6	684251	684928	+	678	0
CLUG_05168	Supercontig_1.6	685368	687086	-	1719	852
CLUG_05169	Supercontig_1.6	688781	690076	+	1296	7010
CLUG_05170	Supercontig_1.6	690539	691357	-	819	1912
CLUG_05171	Supercontig_1.6	691695	692012	-	318	353
CLUG_05172	Supercontig_1.6	692300	693580	+	1281	1194
CLUG_05173	Supercontig_1.6	694396	695667	-	1272	42
CLUG_05174	Supercontig_1.6	694408	695526	+	1119	0
CLUG_05175	Supercontig_1.6	695924	696394	+	471	1971
CLUG_05176	Supercontig_1.6	696520	697002	-	483	372
CLUG_05177	Supercontig_1.6	696773	697312	-	540	37
CLUG_05178	Supercontig_1.6	697706	698953	+	1248	1169
CLUG_05179	Supercontig_1.6	699499	700218	+	720	30
CLUG_05180	Supercontig_1.6	699508	700254	-	747	0
CLUG_05181	Supercontig_1.6	701223	702020	+	798	290
CLUG_05182	Supercontig_1.6	701610	702494	-	885	39
CLUG_05183	Supercontig_1.6	702137	702541	+	405	227
CLUG_05184	Supercontig_1.6	703281	704828	+	1548	1711
CLUG_05185	Supercontig_1.6	705207	705854	-	648	830
CLUG_05186	Supercontig_1.6	707476	708930	+	1455	1625
CLUG_05187	Supercontig_1.6	709493	710182	-	690	4526
CLUG_05188	Supercontig_1.6	712302	712844	+	543	604
CLUG_05189	Supercontig_1.6	712994	714877	-	1884	1839
CLUG_05190	Supercontig_1.6	715552	716721	+	1170	1608
CLUG_05191	Supercontig_1.6	717402	718397	+	996	1022
CLUG_05192	Supercontig_1.6	721216	722079	-	864	736
CLUG_05193	Supercontig_1.6	726406	727242	+	837	347
CLUG_05194	Supercontig_1.6	727424	728062	+	639	1367
CLUG_05195	Supercontig_1.6	729491	731245	+	1755	3281
CLUG_05196	Supercontig_1.6	731677	732411	-	735	279
