# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "2" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/U3B.r1.gsnap_frags.tab" "-F" "GTF" "-p" "aln/U3B.r1.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/U3B.r1.gsnap.bam
CLUG_05174	Supercontig_1.6	694408	695526	+	1119	4923
CLUG_05175	Supercontig_1.6	695924	696394	+	471	1776
CLUG_05176	Supercontig_1.6	696520	697002	-	483	433
CLUG_05177	Supercontig_1.6	696773	697312	-	540	9
CLUG_05178	Supercontig_1.6	697706	698953	+	1248	1013
CLUG_05179	Supercontig_1.6	699499	700218	+	720	0
CLUG_05180	Supercontig_1.6	699508	700254	-	747	1430
CLUG_05181	Supercontig_1.6	701223	702020	+	798	693
CLUG_05182	Supercontig_1.6	701610	702494	-	885	30
CLUG_05183	Supercontig_1.6	702137	702541	+	405	2848
CLUG_05184	Supercontig_1.6	703281	704828	+	1548	1208
CLUG_05185	Supercontig_1.6	705207	705854	-	648	695
CLUG_05186	Supercontig_1.6	707476	708930	+	1455	1520
CLUG_05187	Supercontig_1.6	709493	710182	-	690	9526
CLUG_05188	Supercontig_1.6	712302	712844	+	543	2211
CLUG_05189	Supercontig_1.6	712994	714877	-	1884	1836
CLUG_05190	Supercontig_1.6	715552	716721	+	1170	1402
CLUG_05191	Supercontig_1.6	717402	718397	+	996	1157
CLUG_05192	Supercontig_1.6	721216	722079	-	864	583
CLUG_05193	Supercontig_1.6	726406	727242	+	837	352
CLUG_05194	Supercontig_1.6	727424	728062	+	639	1924
CLUG_05195	Supercontig_1.6	729491	731245	+	1755	2804
CLUG_05196	Supercontig_1.6	731677	732411	-	735	210
CLUG_05197	Supercontig_1.6	732651	735947	+	3297	797
CLUG_05198	Supercontig_1.6	736420	737352	-	933	834
CLUG_05199	Supercontig_1.6	737966	739105	+	1140	174
CLUG_05200	Supercontig_1.6	739637	740707	+	1071	1002
CLUG_05201	Supercontig_1.6	741356	741952	+	597	233
CLUG_05202	Supercontig_1.6	742136	744676	+	2541	3486
CLUG_05203	Supercontig_1.6	745029	745697	-	669	1480
CLUG_05204	Supercontig_1.6	745989	746501	+	513	3110
CLUG_05205	Supercontig_1.6	747152	748585	-	1434	2936
CLUG_05206	Supercontig_1.6	749723	750382	-	660	2771
CLUG_05207	Supercontig_1.6	750615	753398	-	2784	3025
CLUG_05208	Supercontig_1.6	753589	756510	-	2922	1855
CLUG_05209	Supercontig_1.6	758550	759803	+	1254	10
CLUG_05210	Supercontig_1.6	760088	761773	-	1686	3817
CLUG_05211	Supercontig_1.6	763764	764462	+	699	784
CLUG_05212	Supercontig_1.6	764538	765062	+	525	26
CLUG_05213	Supercontig_1.6	764556	764810	-	255	7927
CLUG_05214	Supercontig_1.6	765093	765647	-	555	377
CLUG_05215	Supercontig_1.6	766003	766491	-	489	1852
CLUG_05216	Supercontig_1.6	767407	768591	+	1185	230440
CLUG_05217	Supercontig_1.6	768949	771801	-	2853	2950
CLUG_05218	Supercontig_1.6	771028	771738	+	711	2
CLUG_05219	Supercontig_1.6	772200	773882	+	1683	1664
CLUG_05220	Supercontig_1.6	774205	775428	+	1224	3088
CLUG_05221	Supercontig_1.6	775597	777999	+	2403	790
CLUG_05222	Supercontig_1.6	778094	778660	+	567	286
CLUG_05223	Supercontig_1.6	780017	781831	+	1815	1793
CLUG_05224	Supercontig_1.6	782023	782409	+	387	198
CLUG_05225	Supercontig_1.6	782291	783952	+	1662	1483
CLUG_05226	Supercontig_1.6	784486	785166	+	681	1845
CLUG_05227	Supercontig_1.6	785220	785819	-	600	3987
CLUG_05228	Supercontig_1.6	786557	787474	+	918	7033
CLUG_05229	Supercontig_1.6	787537	789204	-	1668	2097
CLUG_05230	Supercontig_1.6	793403	795889	+	2487	3
CLUG_05231	Supercontig_1.6	798003	800936	+	2934	31
CLUG_05232	Supercontig_1.6	801551	802459	-	909	133
CLUG_05233	Supercontig_1.6	806735	811063	+	4329	720
CLUG_05234	Supercontig_1.7	1679	3559	-	1881	2
CLUG_05235	Supercontig_1.7	10253	11899	+	1647	282
CLUG_05236	Supercontig_1.7	11923	13626	-	1704	10965
CLUG_05237	Supercontig_1.7	15894	16967	+	1074	2141
CLUG_05238	Supercontig_1.7	17654	18451	+	798	294
CLUG_05239	Supercontig_1.7	19803	21119	+	1317	1625
CLUG_05240	Supercontig_1.7	21544	24579	-	3036	4186
CLUG_05241	Supercontig_1.7	25578	27836	-	2259	2842
CLUG_05242	Supercontig_1.7	28259	29890	+	1632	4561
CLUG_05243	Supercontig_1.7	30375	30902	-	528	2
CLUG_05244	Supercontig_1.7	30914	32008	+	1095	684
CLUG_05245	Supercontig_1.7	32599	35175	+	2577	5536
CLUG_05246	Supercontig_1.7	35739	36731	+	993	3023
CLUG_05247	Supercontig_1.7	37715	39577	+	1863	663
CLUG_05248	Supercontig_1.7	41588	43852	+	2265	2544
CLUG_05249	Supercontig_1.7	44066	45730	-	1665	203
CLUG_05250	Supercontig_1.7	44294	44776	+	483	3
CLUG_05251	Supercontig_1.7	44664	45635	-	972	0
CLUG_05252	Supercontig_1.7	45375	46241	+	867	20
CLUG_05253	Supercontig_1.7	45788	46222	+	435	0
CLUG_05254	Supercontig_1.7	47240	47863	-	624	4686
CLUG_05255	Supercontig_1.7	48607	48897	+	291	226
CLUG_05256	Supercontig_1.7	50136	50933	-	798	1
CLUG_05257	Supercontig_1.7	50295	50921	+	627	1123
CLUG_05258	Supercontig_1.7	52149	52559	+	411	11563
CLUG_05259	Supercontig_1.7	53439	55394	-	1956	2582
CLUG_05260	Supercontig_1.7	57634	61635	+	4002	2336
CLUG_05261	Supercontig_1.7	61711	62469	+	759	1172
CLUG_05262	Supercontig_1.7	62791	63120	+	330	2965
CLUG_05263	Supercontig_1.7	63916	64383	-	468	304
CLUG_05264	Supercontig_1.7	63974	64435	+	462	2
CLUG_05265	Supercontig_1.7	65267	66034	+	768	11
CLUG_05266	Supercontig_1.7	65300	65731	-	432	14296
CLUG_05267	Supercontig_1.7	66350	68203	-	1854	5963
CLUG_05268	Supercontig_1.7	69559	70356	+	798	1469
CLUG_05269	Supercontig_1.7	70548	71867	-	1320	4968
CLUG_05270	Supercontig_1.7	72560	75925	+	3366	3836
CLUG_05271	Supercontig_1.7	76586	78109	+	1524	2144
CLUG_05272	Supercontig_1.7	78543	84035	+	5493	3410
CLUG_05273	Supercontig_1.7	84090	85235	-	1146	56181
CLUG_05274	Supercontig_1.7	86065	86607	+	543	40
CLUG_05275	Supercontig_1.7	88859	90049	+	1191	4239
CLUG_05276	Supercontig_1.7	91462	92523	+	1062	1689
CLUG_05277	Supercontig_1.7	93291	93863	+	573	433
CLUG_05278	Supercontig_1.7	94337	95902	+	1566	2694
CLUG_05279	Supercontig_1.7	96142	96597	+	456	20
CLUG_05280	Supercontig_1.7	96866	98011	+	1146	1638
CLUG_05281	Supercontig_1.7	99352	99879	-	528	12
CLUG_05282	Supercontig_1.7	100132	101913	+	1782	27628
CLUG_05283	Supercontig_1.7	102077	103732	-	1656	2476
CLUG_05284	Supercontig_1.7	104251	105285	-	1035	1618
CLUG_05285	Supercontig_1.7	105789	106955	-	1167	1941
CLUG_05286	Supercontig_1.7	107887	110187	-	2301	2311
CLUG_05287	Supercontig_1.7	111587	114232	+	2646	1519
CLUG_05288	Supercontig_1.7	115310	117793	+	2484	4183
CLUG_05289	Supercontig_1.7	117830	120202	-	2373	1347
CLUG_05290	Supercontig_1.7	120793	123063	+	2271	1787
CLUG_05291	Supercontig_1.7	123288	124256	-	969	46412
CLUG_05292	Supercontig_1.7	123318	124346	+	1029	111
CLUG_05293	Supercontig_1.7	126366	127931	-	1566	947
CLUG_05294	Supercontig_1.7	128747	129202	-	456	185
CLUG_05295	Supercontig_1.7	129345	131978	+	2634	25
CLUG_05296	Supercontig_1.7	129683	131809	-	2127	365
CLUG_05297	Supercontig_1.7	131080	131754	-	675	0
CLUG_05298	Supercontig_1.7	132385	134412	+	2028	405
CLUG_05299	Supercontig_1.7	135280	138288	+	3009	1457
CLUG_05300	Supercontig_1.7	138294	139850	-	1557	783
CLUG_05301	Supercontig_1.7	140034	140438	-	405	2066
CLUG_05302	Supercontig_1.7	140932	142428	+	1497	2448
CLUG_05303	Supercontig_1.7	143869	144684	+	816	38821
CLUG_05304	Supercontig_1.7	144784	145476	-	693	298
CLUG_05305	Supercontig_1.7	145735	146760	-	1026	2220
CLUG_05306	Supercontig_1.7	147041	147976	-	936	382
CLUG_05307	Supercontig_1.7	148101	149069	+	969	1315
CLUG_05308	Supercontig_1.7	149779	150582	-	804	348
CLUG_05309	Supercontig_1.7	150531	152084	+	1554	1226
CLUG_05310	Supercontig_1.7	152696	153586	-	891	2713
CLUG_05311	Supercontig_1.7	153074	153595	+	522	41
CLUG_05312	Supercontig_1.7	154894	155958	+	1065	164
CLUG_05313	Supercontig_1.7	156053	159004	-	2952	4413
CLUG_05314	Supercontig_1.7	159747	160490	+	744	810
CLUG_05315	Supercontig_1.7	160566	161621	-	1056	749
CLUG_05316	Supercontig_1.7	161955	164378	-	2424	1341
CLUG_05317	Supercontig_1.7	165743	166843	+	1101	1666
CLUG_05318	Supercontig_1.7	168046	168762	+	717	1453
CLUG_05319	Supercontig_1.7	171490	173034	+	1545	3396
CLUG_05320	Supercontig_1.7	173302	174747	-	1446	1592
CLUG_05321	Supercontig_1.7	175083	177029	-	1947	957
CLUG_05322	Supercontig_1.7	177181	177867	-	687	809
CLUG_05323	Supercontig_1.7	178044	178595	-	552	2
CLUG_05324	Supercontig_1.7	178627	181740	+	3114	1825
CLUG_05325	Supercontig_1.7	181941	183332	+	1392	4849
CLUG_05326	Supercontig_1.7	184533	185594	+	1062	468
CLUG_05327	Supercontig_1.7	185996	187066	+	1071	2
CLUG_05328	Supercontig_1.7	188063	191377	+	3315	485
CLUG_05329	Supercontig_1.7	191470	192696	+	1227	992
CLUG_05330	Supercontig_1.7	192749	195730	-	2982	1088
CLUG_05331	Supercontig_1.7	195861	197606	+	1746	414
CLUG_05332	Supercontig_1.7	198369	199250	-	882	1
CLUG_05333	Supercontig_1.7	198442	200082	+	1641	5754
CLUG_05334	Supercontig_1.7	200479	201876	+	1398	10934
CLUG_05335	Supercontig_1.7	202399	202749	+	351	211
CLUG_05336	Supercontig_1.7	204268	204924	-	657	20425
CLUG_05337	Supercontig_1.7	206354	209167	-	2814	2626
CLUG_05338	Supercontig_1.7	209447	210172	-	726	303
CLUG_05339	Supercontig_1.7	209459	210016	+	558	2290
CLUG_05340	Supercontig_1.7	210969	212891	+	1923	3803
CLUG_05341	Supercontig_1.7	213346	214248	+	903	1836
CLUG_05342	Supercontig_1.7	214298	215383	-	1086	236
CLUG_05343	Supercontig_1.7	216106	216819	+	714	506
CLUG_05344	Supercontig_1.7	217086	218114	+	1029	4758
CLUG_05345	Supercontig_1.7	218827	219855	+	1029	10569
CLUG_05346	Supercontig_1.7	220860	221795	+	936	872
CLUG_05347	Supercontig_1.7	222450	223451	+	1002	2300
CLUG_05348	Supercontig_1.7	224323	226386	-	2064	225
CLUG_05349	Supercontig_1.7	228573	229445	+	873	1029
CLUG_05350	Supercontig_1.7	228645	229448	-	804	1
CLUG_05351	Supercontig_1.7	230381	231454	+	1074	482
CLUG_05352	Supercontig_1.7	232149	232736	+	588	1519
CLUG_05353	Supercontig_1.7	233771	235123	+	1353	6495
CLUG_05354	Supercontig_1.7	235819	236940	+	1122	7481
CLUG_05355	Supercontig_1.7	238860	243005	-	4146	4768
CLUG_05356	Supercontig_1.7	244208	244624	-	417	827
CLUG_05357	Supercontig_1.7	245455	246813	+	1359	352
CLUG_05358	Supercontig_1.7	245476	246633	-	1158	3854
CLUG_05359	Supercontig_1.7	248240	249058	-	819	1114
CLUG_05360	Supercontig_1.7	250457	251200	+	744	295
CLUG_05361	Supercontig_1.7	251193	252512	+	1320	1989
CLUG_05362	Supercontig_1.7	253328	255010	+	1683	2163
CLUG_05363	Supercontig_1.7	256451	257581	+	1131	3613
CLUG_05364	Supercontig_1.7	258593	260299	+	1707	1235
CLUG_05365	Supercontig_1.7	261764	264490	+	2727	905
CLUG_05366	Supercontig_1.7	265048	267702	-	2655	6734
CLUG_05367	Supercontig_1.7	269444	270364	+	921	2534
CLUG_05368	Supercontig_1.7	271360	272001	-	642	12408
CLUG_05369	Supercontig_1.7	272810	273271	+	462	53
CLUG_05370	Supercontig_1.7	274542	274859	-	318	8223
CLUG_05371	Supercontig_1.7	275024	276166	+	1143	2085
CLUG_05372	Supercontig_1.7	276396	277055	-	660	543
CLUG_05373	Supercontig_1.7	277967	280567	+	2601	573
CLUG_05374	Supercontig_1.7	280631	282679	-	2049	2726
CLUG_05375	Supercontig_1.7	283978	284487	+	510	29
CLUG_05376	Supercontig_1.7	284005	284448	-	444	2156
CLUG_05377	Supercontig_1.7	286117	288060	+	1944	1418
CLUG_05378	Supercontig_1.7	288614	290320	-	1707	153
CLUG_05379	Supercontig_1.7	293235	295706	-	2472	7
CLUG_05380	Supercontig_1.7	293742	296114	+	2373	1564
CLUG_05381	Supercontig_1.7	296551	298770	-	2220	997
CLUG_05382	Supercontig_1.7	298880	299632	+	753	545
CLUG_05383	Supercontig_1.7	300593	301447	+	855	4298
CLUG_05384	Supercontig_1.7	300694	301086	-	393	10
CLUG_05385	Supercontig_1.7	302582	303817	+	1236	1043
CLUG_05386	Supercontig_1.7	304641	305567	-	927	645
CLUG_05387	Supercontig_1.7	304936	305736	+	801	3
CLUG_05388	Supercontig_1.7	307909	309987	-	2079	1080
CLUG_05389	Supercontig_1.7	308213	308782	+	570	7
CLUG_05390	Supercontig_1.7	310640	311155	+	516	443
CLUG_05391	Supercontig_1.7	313806	314885	+	1080	5244
CLUG_05392	Supercontig_1.7	315466	318507	+	3042	1774
CLUG_05393	Supercontig_1.7	319006	320106	-	1101	1138
CLUG_05394	Supercontig_1.7	321001	321729	-	729	0
CLUG_05395	Supercontig_1.7	322471	322746	+	276	2775
CLUG_05396	Supercontig_1.7	324969	326576	+	1608	160
CLUG_05397	Supercontig_1.7	328311	330077	+	1767	565
CLUG_05398	Supercontig_1.7	330946	332916	-	1971	1152
CLUG_05399	Supercontig_1.7	334906	336414	-	1509	1700
CLUG_05400	Supercontig_1.7	338174	338554	-	381	762
CLUG_05401	Supercontig_1.7	341207	342565	-	1359	413
CLUG_05402	Supercontig_1.7	343746	344447	+	702	633
CLUG_05403	Supercontig_1.7	344560	345345	+	786	696
CLUG_05404	Supercontig_1.7	345375	346070	-	696	2513
CLUG_05405	Supercontig_1.7	347172	347849	+	678	2567
CLUG_05406	Supercontig_1.7	348815	349408	-	594	1215
CLUG_05407	Supercontig_1.7	348926	349501	+	576	3
CLUG_05408	Supercontig_1.7	350045	354499	+	4455	1678
CLUG_05409	Supercontig_1.7	354549	355577	-	1029	2187
CLUG_05410	Supercontig_1.7	356468	357571	+	1104	591
CLUG_05411	Supercontig_1.7	358422	359336	-	915	2
CLUG_05412	Supercontig_1.7	360609	365366	+	4758	4566
CLUG_05413	Supercontig_1.7	365871	366728	+	858	2150
CLUG_05414	Supercontig_1.7	366755	367051	-	297	372
CLUG_05415	Supercontig_1.7	367486	368913	-	1428	2589
CLUG_05416	Supercontig_1.7	369577	370797	+	1221	2497
CLUG_05417	Supercontig_1.7	370952	372280	-	1329	7021
CLUG_05418	Supercontig_1.7	372348	372947	+	600	210
CLUG_05419	Supercontig_1.7	372875	373474	-	600	13156
CLUG_05420	Supercontig_1.7	373975	375216	+	1242	2668
CLUG_05421	Supercontig_1.7	378465	381359	-	2895	1161
CLUG_05422	Supercontig_1.7	381854	383011	-	1158	2676
CLUG_05423	Supercontig_1.7	383499	384470	-	972	623
CLUG_05424	Supercontig_1.7	384536	387121	+	2586	615
CLUG_05425	Supercontig_1.7	387104	389209	-	2106	1712
CLUG_05426	Supercontig_1.7	389364	392633	-	3270	4973
CLUG_05427	Supercontig_1.7	392900	394057	-	1158	1884
CLUG_05428	Supercontig_1.7	394322	397360	+	3039	7818
CLUG_05429	Supercontig_1.7	398562	399488	+	927	3003
CLUG_05430	Supercontig_1.7	400231	400677	+	447	2665
CLUG_05431	Supercontig_1.7	400912	402705	-	1794	1919
CLUG_05432	Supercontig_1.7	403159	404286	-	1128	16486
CLUG_05433	Supercontig_1.7	405236	406564	+	1329	12
CLUG_05434	Supercontig_1.7	405263	405847	-	585	20882
CLUG_05435	Supercontig_1.7	406649	407128	+	480	2
CLUG_05436	Supercontig_1.7	407268	407672	+	405	964
CLUG_05437	Supercontig_1.7	407860	408684	-	825	199
CLUG_05438	Supercontig_1.7	408797	409303	+	507	0
CLUG_05439	Supercontig_1.7	409496	409951	+	456	3330
CLUG_05440	Supercontig_1.7	410771	414517	-	3747	5121
CLUG_05441	Supercontig_1.7	417262	418737	-	1476	1258
CLUG_05442	Supercontig_1.7	420509	421579	+	1071	870
CLUG_05443	Supercontig_1.7	421836	423101	-	1266	653
CLUG_05444	Supercontig_1.7	423369	424367	-	999	0
CLUG_05445	Supercontig_1.7	427441	428943	-	1503	2
CLUG_05446	Supercontig_1.7	427642	428886	+	1245	3561
CLUG_05447	Supercontig_1.7	429610	430176	+	567	176
CLUG_05448	Supercontig_1.7	430292	431830	+	1539	1296
CLUG_05449	Supercontig_1.7	433277	433972	+	696	0
CLUG_05450	Supercontig_1.7	435643	437202	+	1560	0
CLUG_05451	Supercontig_1.7	438811	439890	+	1080	1698
CLUG_05452	Supercontig_1.7	440698	442797	+	2100	1465
CLUG_05453	Supercontig_1.7	441902	442639	+	738	0
CLUG_05454	Supercontig_1.7	444177	445157	+	981	201
CLUG_05455	Supercontig_1.7	445568	447271	+	1704	667
CLUG_05456	Supercontig_1.7	447315	448085	-	771	233
CLUG_05457	Supercontig_1.7	448336	449208	+	873	620
CLUG_05458	Supercontig_1.7	450258	451232	-	975	1009
CLUG_05459	Supercontig_1.7	452673	453380	-	708	826
CLUG_05460	Supercontig_1.7	452930	453382	+	453	0
CLUG_05461	Supercontig_1.7	452943	453434	+	492	0
CLUG_05462	Supercontig_1.7	453241	453840	-	600	474
CLUG_05463	Supercontig_1.7	456928	457488	+	561	0
CLUG_05464	Supercontig_1.7	457105	457668	-	564	1966
CLUG_05465	Supercontig_1.7	461810	463510	+	1701	1443
CLUG_05466	Supercontig_1.7	465132	466007	+	876	1338
CLUG_05467	Supercontig_1.7	467893	469737	-	1845	4
CLUG_05468	Supercontig_1.7	468199	469761	+	1563	13
CLUG_05469	Supercontig_1.7	472775	475306	+	2532	1317
CLUG_05470	Supercontig_1.7	476002	477855	+	1854	1299
CLUG_05471	Supercontig_1.7	478023	479201	-	1179	3690
CLUG_05472	Supercontig_1.7	479351	480667	-	1317	1105
CLUG_05473	Supercontig_1.7	482016	485189	+	3174	16442
CLUG_05474	Supercontig_1.7	487078	488082	+	1005	381
CLUG_05475	Supercontig_1.7	488931	491378	-	2448	1398
CLUG_05476	Supercontig_1.7	490039	491559	+	1521	3
CLUG_05477	Supercontig_1.7	493639	494160	-	522	447
CLUG_05478	Supercontig_1.7	495335	496435	+	1101	82
CLUG_05479	Supercontig_1.7	498559	500067	+	1509	1
CLUG_05480	Supercontig_1.7	498609	500036	+	1428	0
CLUG_05481	Supercontig_1.7	502118	502762	-	645	859
CLUG_05482	Supercontig_1.7	504239	505279	+	1041	1483
CLUG_05483	Supercontig_1.7	506924	508891	+	1968	22470
CLUG_05484	Supercontig_1.7	510197	511597	-	1401	41
CLUG_05485	Supercontig_1.7	512346	513704	-	1359	36
CLUG_05486	Supercontig_1.7	515311	517686	+	2376	2389
CLUG_05487	Supercontig_1.7	518449	519198	+	750	8447
CLUG_05488	Supercontig_1.7	520533	522230	-	1698	1710
CLUG_05489	Supercontig_1.7	522929	523828	+	900	5429
CLUG_05490	Supercontig_1.7	524937	525863	-	927	758
CLUG_05491	Supercontig_1.7	527235	528470	+	1236	497
CLUG_05492	Supercontig_1.7	529296	529763	+	468	2140
CLUG_05493	Supercontig_1.7	530482	532326	+	1845	26
CLUG_05494	Supercontig_1.7	532488	533126	-	639	2716
CLUG_05495	Supercontig_1.7	532855	533385	-	531	6
CLUG_05496	Supercontig_1.7	533514	536531	-	3018	1371
CLUG_05497	Supercontig_1.7	537134	540460	+	3327	2407
CLUG_05498	Supercontig_1.7	541047	543245	+	2199	759
CLUG_05499	Supercontig_1.7	545895	546272	+	378	2989
CLUG_05500	Supercontig_1.7	546919	550821	+	3903	776
CLUG_05501	Supercontig_1.7	551495	553645	-	2151	1904
CLUG_05502	Supercontig_1.7	554822	556270	-	1449	2986
CLUG_05503	Supercontig_1.7	556779	557573	-	795	500
CLUG_05504	Supercontig_1.7	559094	563389	+	4296	5332
CLUG_05505	Supercontig_1.7	563470	564879	-	1410	11
CLUG_05506	Supercontig_1.7	565884	568607	+	2724	3280
CLUG_05507	Supercontig_1.7	568715	569842	-	1128	4514
CLUG_05508	Supercontig_1.7	570151	570828	-	678	238
CLUG_05509	Supercontig_1.7	571386	572294	-	909	695
CLUG_05510	Supercontig_1.7	573693	577274	+	3582	1265
CLUG_05511	Supercontig_1.7	578069	580618	+	2550	2843
CLUG_05512	Supercontig_1.7	581322	582299	+	978	1387
CLUG_05513	Supercontig_1.7	583126	587970	+	4845	3510
CLUG_05514	Supercontig_1.7	588722	589999	+	1278	873
CLUG_05515	Supercontig_1.7	590543	591523	-	981	2073
CLUG_05516	Supercontig_1.7	592164	592544	+	381	326
CLUG_05517	Supercontig_1.7	593326	594912	-	1587	7855
CLUG_05518	Supercontig_1.7	596570	597910	+	1341	656
CLUG_05519	Supercontig_1.7	598427	599941	-	1515	1401
CLUG_05520	Supercontig_1.7	601294	602160	+	867	482
CLUG_05521	Supercontig_1.7	603287	604588	+	1302	2051
CLUG_05522	Supercontig_1.7	605562	606644	-	1083	228
CLUG_05523	Supercontig_1.7	608370	609515	+	1146	2111
CLUG_05524	Supercontig_1.7	610353	611183	+	831	885
CLUG_05525	Supercontig_1.7	611939	614221	+	2283	1685
CLUG_05526	Supercontig_1.7	614460	614864	+	405	625
CLUG_05527	Supercontig_1.7	615324	616340	+	1017	2415
CLUG_05528	Supercontig_1.7	618097	618777	-	681	30
CLUG_05529	Supercontig_1.7	618103	618756	+	654	417
CLUG_05530	Supercontig_1.7	619348	619725	-	378	533
CLUG_05531	Supercontig_1.7	620543	622354	-	1812	1221
CLUG_05532	Supercontig_1.7	624086	624679	+	594	2457
CLUG_05533	Supercontig_1.7	624924	625985	-	1062	3881
CLUG_05534	Supercontig_1.7	627693	629078	+	1386	251
CLUG_05535	Supercontig_1.7	634673	635470	+	798	0
CLUG_05536	Supercontig_1.7	637915	639174	-	1260	1987
CLUG_05537	Supercontig_1.7	639384	640985	-	1602	910
CLUG_05538	Supercontig_1.7	644334	645614	+	1281	9690
CLUG_05539	Supercontig_1.7	646028	646537	-	510	5765
CLUG_05540	Supercontig_1.7	648374	650491	-	2118	7080
CLUG_05541	Supercontig_1.7	651079	651498	-	420	1134
CLUG_05542	Supercontig_1.7	653189	654196	+	1008	12206
CLUG_05543	Supercontig_1.7	654345	655373	+	1029	748
CLUG_05544	Supercontig_1.7	656093	656809	+	717	1071
CLUG_05545	Supercontig_1.7	657189	658418	+	1230	1354
CLUG_05546	Supercontig_1.7	658836	660308	+	1473	218
CLUG_05547	Supercontig_1.7	661680	663035	+	1356	1132
CLUG_05548	Supercontig_1.7	664584	666230	+	1647	2583
CLUG_05549	Supercontig_1.7	668012	669649	+	1638	92
CLUG_05550	Supercontig_1.7	668327	668950	-	624	3
CLUG_05551	Supercontig_1.7	669981	671435	-	1455	1162
CLUG_05552	Supercontig_1.7	673364	674713	-	1350	1295
CLUG_05553	Supercontig_1.7	674739	675284	+	546	2
CLUG_05554	Supercontig_1.7	675619	675900	-	282	989
CLUG_05555	Supercontig_1.7	678048	679556	+	1509	2284
CLUG_05556	Supercontig_1.7	680082	681929	+	1848	5264
CLUG_05557	Supercontig_1.7	682675	683754	-	1080	702
CLUG_05558	Supercontig_1.7	685417	686226	-	810	4324
CLUG_05559	Supercontig_1.7	688703	689641	+	939	2018
CLUG_05560	Supercontig_1.7	690280	690918	-	639	2121
CLUG_05561	Supercontig_1.7	691101	691793	+	693	2015
CLUG_05562	Supercontig_1.7	691167	691757	-	591	164
CLUG_05563	Supercontig_1.7	692597	692896	-	300	270
CLUG_05564	Supercontig_1.7	693310	693834	+	525	417
CLUG_05565	Supercontig_1.7	694433	696055	-	1623	513
CLUG_05566	Supercontig_1.7	696335	696988	-	654	639
CLUG_05567	Supercontig_1.7	698106	699563	+	1458	382
CLUG_05568	Supercontig_1.7	699762	700211	-	450	100
CLUG_05569	Supercontig_1.7	702061	702459	-	399	2094
CLUG_05570	Supercontig_1.7	702795	705029	-	2235	2864
CLUG_05571	Supercontig_1.7	705987	706943	-	957	519
CLUG_05572	Supercontig_1.7	707110	707724	+	615	563
CLUG_05573	Supercontig_1.7	709179	709682	-	504	5
CLUG_05574	Supercontig_1.7	709877	711325	+	1449	353968
CLUG_05575	Supercontig_1.7	713111	713491	-	381	268
CLUG_05576	Supercontig_1.7	715221	716243	-	1023	1648
CLUG_05577	Supercontig_1.7	716525	719593	-	3069	5970
CLUG_05578	Supercontig_1.7	720486	721580	-	1095	1428
CLUG_05579	Supercontig_1.7	723137	723982	-	846	428
CLUG_05580	Supercontig_1.7	725456	727960	+	2505	1151
CLUG_05581	Supercontig_1.7	729447	730496	-	1050	3059
CLUG_05582	Supercontig_1.7	729630	730082	+	453	3
CLUG_05583	Supercontig_1.7	730585	731997	-	1413	2500
CLUG_05584	Supercontig_1.7	732143	733669	-	1527	597
CLUG_05585	Supercontig_1.7	734230	735678	+	1449	448
CLUG_05586	Supercontig_1.7	734671	735195	-	525	2
CLUG_05587	Supercontig_1.7	735318	735776	-	459	0
CLUG_05588	Supercontig_1.7	735890	737635	+	1746	104
CLUG_05589	Supercontig_1.7	738426	739751	+	1326	511
CLUG_05590	Supercontig_1.7	740399	741886	+	1488	34
CLUG_05591	Supercontig_1.7	744072	745661	+	1590	1313
CLUG_05592	Supercontig_1.7	746022	747440	-	1419	2
CLUG_05593	Supercontig_1.7	753415	755439	+	2025	215
CLUG_05594	Supercontig_1.7	757398	757874	-	477	0
CLUG_05595	Supercontig_1.7	759025	760038	-	1014	0
CLUG_05596	Supercontig_1.7	760158	761441	+	1284	128
CLUG_05597	Supercontig_1.7	768105	769313	+	1209	0
CLUG_05598	Supercontig_1.7	770719	771183	-	465	0
CLUG_05599	Supercontig_1.7	771485	775738	+	4254	1
CLUG_05600	Supercontig_1.7	776810	777649	+	840	463
CLUG_05601	Supercontig_1.8	1	2340	-	2340	0
CLUG_05602	Supercontig_1.8	12434	13198	-	765	0
CLUG_05603	Supercontig_1.8	15417	19037	-	3621	0
CLUG_05604	Supercontig_1.8	19363	19818	+	456	0
CLUG_05605	Supercontig_1.8	21523	22302	+	780	0
CLUG_05606	Supercontig_1.8	23437	25308	-	1872	0
